,year,region,location,adm,total_1,total_2,total_3,total_4
383,2019,Bahia,Total,Municipal,11.9,27.3,41.2,19.6
384,2019,Bahia,Urbana,Municipal,6.7,26.1,52.0,15.2
385,2019,Bahia,Rural,Municipal,15.1,28.1,34.7,22.1
386,2019,Bahia,Total,Privada,5.5,21.5,49.2,23.8
387,2019,Bahia,Urbana,Privada,5.5,21.8,48.9,23.8
388,2019,Bahia,Rural,Privada,5.6,11.1,61.1,22.2
389,2019,Bahia,Total,Pública,11.0,26.2,43.3,19.5
390,2019,Bahia,Urbana,Pública,5.7,23.5,54.8,16.0
391,2019,Bahia,Rural,Pública,14.8,28.2,35.1,21.9
392,2019,Minas Gerais,Total,Total,11.5,44.0,36.9,7.6
393,2019,Minas Gerais,Urbana,Total,8.7,44.3,39.7,7.3
394,2019,Minas Gerais,Rural,Total,22.0,42.9,26.6,8.5
395,2019,Minas Gerais,Total,Federal,7.6,37.9,45.5,9.0
396,2019,Minas Gerais,Urbana,Federal,7.5,34.0,49.1,9.4
397,2019,Minas Gerais,Rural,Federal,7.7,53.8,30.8,7.7
398,2019,Minas Gerais,Total,Estadual,10.4,69.4,20.0,0.2
399,2019,Minas Gerais,Urbana,Estadual,9.3,69.7,20.8,0.2
400,2019,Minas Gerais,Rural,Estadual,21.1,65.8,12.5,0.6
401,2019,Minas Gerais,Total,Municipal,13.7,39.2,40.2,6.9
402,2019,Minas Gerais,Urbana,Municipal,8.9,38.6,46.9,5.6
403,2019,Minas Gerais,Rural,Municipal,22.5,40.2,28.0,9.3
404,2019,Minas Gerais,Total,Privada,7.7,28.2,47.1,17.0
405,2019,Minas Gerais,Urbana,Privada,7.7,27.9,47.3,17.1
406,2019,Minas Gerais,Rural,Privada,4.9,51.2,36.6,7.3
407,2019,Minas Gerais,Total,Pública,12.6,48.5,34.0,4.9
408,2019,Minas Gerais,Urbana,Pública,9.1,50.6,36.8,3.5
409,2019,Minas Gerais,Rural,Pública,22.3,42.8,26.5,8.4
410,2019,Espírito Santo,Total,Total,20.4,46.1,27.5,6.0
411,2019,Espírito Santo,Urbana,Total,12.1,49.5,33.2,5.2
412,2019,Espírito Santo,Rural,Total,36.9,39.3,16.1,7.7
413,2019,Espírito Santo,Total,Federal,0.0,19.0,81.0,0.0
414,2019,Espírito Santo,Urbana,Federal,0.0,12.5,87.5,0.0
415,2019,Espírito Santo,Rural,Federal,0.0,40.0,60.0,0.0
416,2019,Espírito Santo,Total,Estadual,9.3,72.3,17.7,0.7
417,2019,Espírito Santo,Urbana,Estadual,9.7,76.0,14.3,0.0
418,2019,Espírito Santo,Rural,Estadual,7.7,58.2,30.8,3.3
419,2019,Espírito Santo,Total,Municipal,25.3,44.3,25.3,5.1
420,2019,Espírito Santo,Urbana,Municipal,14.6,48.5,33.5,3.4
421,2019,Espírito Santo,Rural,Municipal,40.9,38.1,13.3,7.7
422,2019,Espírito Santo,Total,Privada,4.6,24.2,51.4,19.8
423,2019,Espírito Santo,Urbana,Privada,4.6,25.4,50.8,19.2
424,2019,Espírito Santo,Rural,Privada,5.0,5.0,60.0,30.0
425,2019,Espírito Santo,Total,Pública,22.4,48.8,24.5,4.3
426,2019,Espírito Santo,Urbana,Pública,13.5,53.9,30.0,2.6
427,2019,Espírito Santo,Rural,Pública,37.6,40.0,15.2,7.2
428,2019,Rio de Janeiro,Total,Total,4.6,24.8,56.6,14.0
429,2019,Rio de Janeiro,Urbana,Total,3.8,23.6,58.3,14.3
430,2019,Rio de Janeiro,Rural,Total,11.5,35.1,42.4,11.0
431,2019,Rio de Janeiro,Total,Federal,1.8,18.2,67.3,12.7
432,2019,Rio de Janeiro,Urbana,Federal,1.9,19.2,65.4,13.5
433,2019,Rio de Janeiro,Rural,Federal,0.0,0.0,100.0,0.0
434,2019,Rio de Janeiro,Total,Estadual,0.4,9.1,77.6,12.9
435,2019,Rio de Janeiro,Urbana,Estadual,0.4,9.1,78.0,12.5
436,2019,Rio de Janeiro,Rural,Estadual,0.0,9.1,73.7,17.2
437,2019,Rio de Janeiro,Total,Municipal,6.5,33.0,53.0,7.5
438,2019,Rio de Janeiro,Urbana,Municipal,5.0,31.7,56.4,6.9
439,2019,Rio de Janeiro,Rural,Municipal,12.9,38.7,38.3,10.1
440,2019,Rio de Janeiro,Total,Privada,3.6,19.2,54.0,23.2
441,2019,Rio de Janeiro,Urbana,Privada,3.6,19.2,54.0,23.2
442,2019,Rio de Janeiro,Rural,Privada,7.5,17.5,55.0,20.0
443,2019,Rio de Janeiro,Total,Pública,5.2,28.1,58.1,8.6
444,2019,Rio de Janeiro,Urbana,Pública,4.0,26.6,61.3,8.1
445,2019,Rio de Janeiro,Rural,Pública,11.6,35.8,41.9,10.7
446,2019,São Paulo,Total,Total,8.1,39.4,45.1,7.4
447,2019,São Paulo,Urbana,Total,7.6,39.2,45.7,7.5
448,2019,São Paulo,Rural,Total,20.7,42.9,31.5,4.9
449,2019,São Paulo,Total,Federal,0.0,12.5,84.4,3.1
450,2019,São Paulo,Urbana,Federal,0.0,12.9,87.1,0.0
451,2019,São Paulo,Rural,Federal,0.0,0.0,0.0,100.0
452,2019,São Paulo,Total,Estadual,3.0,56.1,38.4,2.5
453,2019,São Paulo,Urbana,Estadual,2.6,56.6,38.5,2.3
454,2019,São Paulo,Rural,Estadual,9.4,48.4,36.9,5.3
455,2019,São Paulo,Total,Municipal,10.4,38.9,45.2,5.5
456,2019,São Paulo,Urbana,Municipal,9.3,38.8,46.4,5.5
457,2019,São Paulo,Rural,Municipal,25.9,41.5,27.8,4.8
458,2019,São Paulo,Total,Privada,8.4,29.7,49.0,12.9
459,2019,São Paulo,Urbana,Privada,8.4,29.7,49.0,12.9
460,2019,São Paulo,Rural,Privada,15.0,25.0,60.0,0.0
461,2019,São Paulo,Total,Pública,8.0,44.4,43.1,4.5
462,2019,São Paulo,Urbana,Pública,7.1,44.4,43.9,4.6
463,2019,São Paulo,Rural,Pública,20.9,43.5,30.5,5.1
464,2019,Paraná,Total,Total,6.8,41.0,45.9,6.3
465,2019,Paraná,Urbana,Total,6.0,40.1,48.2,5.7
466,2019,Paraná,Rural,Total,11.7,46.7,31.3,10.3
467,2019,Paraná,Total,Federal,0.0,17.2,75.9,6.9
468,2019,Paraná,Urbana,Federal,0.0,17.9,75.0,7.1
469,2019,Paraná,Rural,Federal,0.0,0.0,100.0,0.0
470,2019,Paraná,Total,Estadual,7.3,65.4,26.8,0.5
471,2019,Paraná,Urbana,Estadual,5.8,64.2,29.6,0.4
472,2019,Paraná,Rural,Estadual,13.5,70.3,15.2,1.0
473,2019,Paraná,Total,Municipal,6.3,33.5,52.2,8.0
474,2019,Paraná,Urbana,Municipal,5.3,33.2,54.9,6.6
475,2019,Paraná,Rural,Municipal,10.9,35.1,38.9,15.1
476,2019,Paraná,Total,Privada,7.6,33.7,50.3,8.4
477,2019,Paraná,Urbana,Privada,7.6,33.8,50.2,8.4
478,2019,Paraná,Rural,Privada,0.0,22.2,77.8,0.0
479,2019,Paraná,Total,Pública,6.6,43.1,44.7,5.6
480,2019,Paraná,Urbana,Pública,5.4,42.2,47.6,4.8
481,2019,Paraná,Rural,Pública,11.8,46.9,31.0,10.3
482,2019,Santa Catarina,Total,Total,23.4,51.4,22.4,2.8
483,2019,Santa Catarina,Urbana,Total,21.3,52.6,23.3,2.8
484,2019,Santa Catarina,Rural,Total,32.5,45.8,18.3,3.4
485,2019,Santa Catarina,Total,Federal,0.0,11.4,88.6,0.0
486,2019,Santa Catarina,Urbana,Federal,0.0,12.1,87.9,0.0
487,2019,Santa Catarina,Rural,Federal,0.0,0.0,100.0,0.0
488,2019,Santa Catarina,Total,Estadual,30.7,63.8,5.5,0.0
489,2019,Santa Catarina,Urbana,Estadual,30.4,65.3,4.3,0.0
490,2019,Santa Catarina,Rural,Estadual,32.8,54.8,12.4,0.0
491,2019,Santa Catarina,Total,Municipal,22.3,52.1,23.2,2.4
492,2019,Santa Catarina,Urbana,Municipal,19.1,54.6,24.5,1.8
493,2019,Santa Catarina,Rural,Municipal,32.7,44.0,19.1,4.2
494,2019,Santa Catarina,Total,Privada,18.6,33.2,39.3,8.9
495,2019,Santa Catarina,Urbana,Privada,18.6,33.1,39.3,9.0
496,2019,Santa Catarina,Rural,Privada,12.5,50.0,37.5,0.0
497,2019,Santa Catarina,Total,Pública,24.2,54.7,19.4,1.7
498,2019,Santa Catarina,Urbana,Pública,21.9,57.1,19.7,1.3
499,2019,Santa Catarina,Rural,Pública,32.7,45.7,18.1,3.5
500,2019,Rio Grande do Sul,Total,Total,8.3,29.8,52.7,9.2
501,2019,Rio Grande do Sul,Urbana,Total,8.6,30.0,53.4,8.0
502,2019,Rio Grande do Sul,Rural,Total,6.8,29.2,50.0,14.0
503,2019,Rio Grande do Sul,Total,Federal,0.0,28.3,71.7,0.0
504,2019,Rio Grande do Sul,Urbana,Federal,0.0,28.9,71.1,0.0
505,2019,Rio Grande do Sul,Rural,Federal,0.0,25.0,75.0,0.0
506,2019,Rio Grande do Sul,Total,Estadual,1.1,15.4,68.6,14.9
507,2019,Rio Grande do Sul,Urbana,Estadual,0.5,13.5,72.0,14.0
508,2019,Rio Grande do Sul,Rural,Estadual,2.9,21.6,57.2,18.3
509,2019,Rio Grande do Sul,Total,Municipal,7.5,33.7,51.8,7.0
510,2019,Rio Grande do Sul,Urbana,Municipal,7.2,34.1,53.8,4.9
511,2019,Rio Grande do Sul,Rural,Municipal,8.3,32.6,46.7,12.4
512,2019,Rio Grande do Sul,Total,Privada,17.9,37.7,36.7,7.7
513,2019,Rio Grande do Sul,Urbana,Privada,17.8,37.8,36.6,7.8
514,2019,Rio Grande do Sul,Rural,Privada,26.7,26.7,40.0,6.6
515,2019,Rio Grande do Sul,Total,Pública,5.2,27.3,57.8,9.7
516,2019,Rio Grande do Sul,Urbana,Pública,4.7,26.6,60.6,8.1
517,2019,Rio Grande do Sul,Rural,Pública,6.6,29.2,50.1,14.1
518,2019,Mato Grosso do Sul,Total,Total,6.4,42.0,48.2,3.4
519,2019,Mato Grosso do Sul,Urbana,Total,6.5,43.1,47.3,3.1
520,2019,Mato Grosso do Sul,Rural,Total,5.7,35.2,53.9,5.2
521,2019,Mato Grosso do Sul,Total,Federal,11.1,44.4,44.5,0.0
522,2019,Mato Grosso do Sul,Urbana,Federal,14.3,42.9,42.8,0.0
523,2019,Mato Grosso do Sul,Rural,Federal,0.0,50.0,50.0,0.0
524,2019,Mato Grosso do Sul,Total,Estadual,2.0,22.7,72.2,3.1
525,2019,Mato Grosso do Sul,Urbana,Estadual,2.3,23.3,72.4,2.0
526,2019,Mato Grosso do Sul,Rural,Estadual,0.0,19.2,71.2,9.6
527,2019,Mato Grosso do Sul,Total,Municipal,7.2,52.7,38.5,1.6
528,2019,Mato Grosso do Sul,Urbana,Municipal,7.4,55.7,35.9,1.0
529,2019,Mato Grosso do Sul,Rural,Municipal,6.4,40.1,49.4,4.1
530,2019,Mato Grosso do Sul,Total,Privada,8.5,34.4,48.8,8.3
531,2019,Mato Grosso do Sul,Urbana,Privada,8.1,34.5,49.0,8.4
532,2019,Mato Grosso do Sul,Rural,Privada,50.0,25.0,25.0,0.0
533,2019,Mato Grosso do Sul,Total,Pública,5.8,44.2,48.1,1.9
534,2019,Mato Grosso do Sul,Urbana,Pública,5.9,46.1,46.7,1.3
535,2019,Mato Grosso do Sul,Rural,Pública,4.9,35.4,54.4,5.3
536,2019,Mato Grosso,Total,Total,12.2,48.6,35.1,4.1
537,2019,Mato Grosso,Urbana,Total,12.2,52.1,33.3,2.4
538,2019,Mato Grosso,Rural,Total,12.3,40.3,39.5,7.9
539,2019,Mato Grosso,Total,Federal,0.0,66.7,33.3,0.0
540,2019,Mato Grosso,Urbana,Federal,0.0,72.7,27.3,0.0
541,2019,Mato Grosso,Rural,Federal,0.0,50.0,50.0,0.0
542,2019,Mato Grosso,Total,Estadual,8.2,55.2,35.8,0.8
543,2019,Mato Grosso,Urbana,Estadual,10.5,63.0,26.5,0.0
544,2019,Mato Grosso,Rural,Estadual,2.3,35.7,59.2,2.8
545,2019,Mato Grosso,Total,Municipal,14.7,49.4,31.1,4.8
546,2019,Mato Grosso,Urbana,Municipal,13.7,53.7,30.9,1.7
547,2019,Mato Grosso,Rural,Municipal,16.5,42.2,31.3,10.0
548,2019,Mato Grosso,Total,Privada,11.4,30.7,50.0,7.9
549,2019,Mato Grosso,Urbana,Privada,11.4,30.9,49.7,8.0
550,2019,Mato Grosso,Rural,Privada,0.0,0.0,100.0,0.0
551,2019,Mato Grosso,Total,Pública,12.4,51.5,32.7,3.4
552,2019,Mato Grosso,Urbana,Pública,12.4,57.3,29.3,1.0
553,2019,Mato Grosso,Rural,Pública,12.3,40.4,39.3,8.0
554,2019,Goiás,Total,Total,6.8,33.6,51.6,8.0
555,2019,Goiás,Urbana,Total,6.9,33.9,52.3,6.9
556,2019,Goiás,Rural,Total,5.6,31.2,46.7,16.5
557,2019,Goiás,Total,Federal,0.0,29.6,66.7,3.7
558,2019,Goiás,Urbana,Federal,0.0,23.8,76.2,0.0
559,2019,Goiás,Rural,Federal,0.0,50.0,33.3,16.7
560,2019,Goiás,Total,Estadual,4.4,43.1,50.4,2.1
561,2019,Goiás,Urbana,Estadual,4.5,43.4,50.0,2.1
562,2019,Goiás,Rural,Estadual,2.9,39.1,55.1,2.9
563,2019,Goiás,Total,Municipal,7.6,31.0,52.5,8.9
564,2019,Goiás,Urbana,Municipal,7.8,31.2,54.0,7.0
565,2019,Goiás,Rural,Municipal,6.3,29.8,44.8,19.1
566,2019,Goiás,Total,Privada,7.5,30.0,50.4,12.1
567,2019,Goiás,Urbana,Privada,7.6,30.1,50.1,12.2
568,2019,Goiás,Rural,Privada,0.0,22.2,77.8,0.0
569,2019,Goiás,Total,Pública,6.6,34.5,51.9,7.0
570,2019,Goiás,Urbana,Pública,6.7,35.1,52.9,5.3
571,2019,Goiás,Rural,Pública,5.7,31.4,46.1,16.8
572,2019,Distrito Federal,Total,Total,15.8,54.1,26.8,3.3
573,2019,Distrito Federal,Urbana,Total,14.8,53.3,28.4,3.5
574,2019,Distrito Federal,Rural,Total,28.4,64.2,6.2,1.2
575,2019,Distrito Federal,Total,Federal,0.0,22.2,77.8,0.0
576,2019,Distrito Federal,Urbana,Federal,0.0,25.0,75.0,0.0
577,2019,Distrito Federal,Rural,Federal,0.0,0.0,100.0,0.0
578,2019,Distrito Federal,Total,Estadual,19.3,70.5,10.2,0.0
579,2019,Distrito Federal,Urbana,Estadual,17.9,71.2,10.9,0.0
580,2019,Distrito Federal,Rural,Estadual,29.5,65.4,5.1,0.0
581,2019,Distrito Federal,Total,Privada,11.0,31.1,49.8,8.1
582,2019,Distrito Federal,Urbana,Privada,11.1,31.0,50.0,7.9
583,2019,Distrito Federal,Rural,Privada,0.0,50.0,0.0,50.0
584,2019,Distrito Federal,Total,Pública,19.1,69.8,11.1,0.0
585,2019,Distrito Federal,Urbana,Pública,17.7,70.6,11.7,0.0
586,2019,Distrito Federal,Rural,Pública,29.1,64.6,6.3,0.0
0,2020,Brasil,Total,Total,9.1,32.0,45.8,13.1
1,2020,Brasil,Urbana,Total,6.5,32.4,49.6,11.5
2,2020,Brasil,Rural,Total,14.7,31.1,37.5,16.7
3,2020,Brasil,Total,Federal,1.2,20.6,72.1,6.1
4,2020,Brasil,Urbana,Federal,1.4,19.0,73.4,6.2
5,2020,Brasil,Rural,Federal,0.0,30.3,64.0,5.7
6,2020,Brasil,Total,Estadual,6.1,43.0,44.5,6.4
7,2020,Brasil,Urbana,Estadual,5.0,43.7,46.0,5.3
8,2020,Brasil,Rural,Estadual,11.2,39.8,37.4,11.6
9,2020,Brasil,Total,Municipal,10.8,31.6,44.9,12.7
10,2020,Brasil,Urbana,Municipal,7.2,32.8,51.1,8.9
11,2020,Brasil,Rural,Municipal,15.2,30.2,37.3,17.3
12,2020,Brasil,Total,Privada,6.6,23.7,49.3,20.4
13,2020,Brasil,Urbana,Privada,6.6,23.7,49.3,20.4
14,2020,Brasil,Rural,Privada,7.1,22.4,48.8,21.7
15,2020,Brasil,Total,Pública,9.7,34.1,44.9,11.3
16,2020,Brasil,Urbana,Pública,6.5,35.9,49.7,7.9
17,2020,Brasil,Rural,Pública,14.8,31.1,37.4,16.7
18,2020,Norte,Total,Total,15.7,31.1,39.6,13.6
19,2020,Norte,Urbana,Total,6.0,31.4,53.2,9.4
20,2020,Norte,Rural,Total,21.7,30.9,31.2,16.2
21,2020,Norte,Total,Federal,0.0,23.7,71.1,5.2
22,2020,Norte,Urbana,Federal,0.0,23.9,70.1,6.0
23,2020,Norte,Rural,Federal,0.0,22.2,77.8,0.0
24,2020,Norte,Total,Estadual,11.0,34.2,46.4,8.4
25,2020,Norte,Urbana,Estadual,5.5,31.6,56.6,6.3
26,2020,Norte,Rural,Estadual,20.1,38.5,29.8,11.6
27,2020,Norte,Total,Municipal,17.5,30.9,37.0,14.6
28,2020,Norte,Urbana,Municipal,5.3,33.5,52.7,8.5
29,2020,Norte,Rural,Municipal,21.9,30.0,31.3,16.8
30,2020,Norte,Total,Privada,9.6,25.3,48.0,17.1
31,2020,Norte,Urbana,Privada,9.5,25.4,47.8,17.3
32,2020,Norte,Rural,Privada,13.2,23.7,52.6,10.5
33,2020,Norte,Total,Pública,16.2,31.5,39.0,13.3
34,2020,Norte,Urbana,Pública,5.3,32.7,54.3,7.7
35,2020,Norte,Rural,Pública,21.7,30.9,31.2,16.2
36,2020,Nordeste,Total,Total,7.2,26.5,48.3,18.0
37,2020,Nordeste,Urbana,Total,3.8,24.8,55.0,16.4
38,2020,Nordeste,Rural,Total,11.0,28.3,41.2,19.5
39,2020,Nordeste,Total,Federal,1.0,21.1,69.1,8.8
40,2020,Nordeste,Urbana,Federal,1.1,20.7,69.0,9.2
41,2020,Nordeste,Rural,Federal,0.0,23.3,70.0,6.7
42,2020,Nordeste,Total,Estadual,2.3,24.5,61.9,11.3
43,2020,Nordeste,Urbana,Estadual,1.4,23.3,65.7,9.6
44,2020,Nordeste,Rural,Estadual,5.8,29.3,46.3,18.6
45,2020,Nordeste,Total,Municipal,8.8,28.6,45.8,16.8
46,2020,Nordeste,Urbana,Municipal,4.8,28.9,53.9,12.4
47,2020,Nordeste,Rural,Municipal,11.3,28.4,40.8,19.5
48,2020,Nordeste,Total,Privada,3.4,17.9,50.2,28.5
49,2020,Nordeste,Urbana,Privada,3.4,17.8,50.2,28.6
50,2020,Nordeste,Rural,Privada,5.0,19.9,48.8,26.3
51,2020,Nordeste,Total,Pública,7.9,28.0,48.0,16.1
52,2020,Nordeste,Urbana,Pública,4.0,27.5,56.8,11.7
53,2020,Nordeste,Rural,Pública,11.0,28.4,41.1,19.5
54,2020,Sudeste,Total,Total,8.3,35.1,45.6,11.0
55,2020,Sudeste,Urbana,Total,6.9,34.7,47.4,11.0
56,2020,Sudeste,Rural,Total,19.0,38.5,32.3,10.2
57,2020,Sudeste,Total,Federal,3.3,21.2,67.4,8.1
58,2020,Sudeste,Urbana,Federal,3.7,18.5,69.8,8.0
59,2020,Sudeste,Rural,Federal,0.0,40.9,50.0,9.1
60,2020,Sudeste,Total,Estadual,4.2,54.1,37.8,3.9
61,2020,Sudeste,Urbana,Estadual,3.9,54.4,38.1,3.6
62,2020,Sudeste,Rural,Estadual,7.3,51.0,34.3,7.4
63,2020,Sudeste,Total,Municipal,10.9,34.4,46.3,8.4
64,2020,Sudeste,Urbana,Municipal,8.4,33.8,49.9,7.9
65,2020,Sudeste,Rural,Municipal,21.2,36.8,31.5,10.5
66,2020,Sudeste,Total,Privada,6.8,24.1,49.4,19.7
67,2020,Sudeste,Urbana,Privada,6.8,24.1,49.4,19.7
68,2020,Sudeste,Rural,Privada,7.9,25.9,48.2,18.0
69,2020,Sudeste,Total,Pública,9.0,39.9,44.0,7.1
70,2020,Sudeste,Urbana,Pública,7.0,40.1,46.3,6.6
71,2020,Sudeste,Rural,Pública,19.3,38.7,31.9,10.1
72,2020,Sul,Total,Total,9.8,35.4,46.3,8.5
73,2020,Sul,Urbana,Total,9.0,35.1,47.9,8.0
74,2020,Sul,Rural,Total,13.5,37.1,38.3,11.1
75,2020,Sul,Total,Federal,0.0,16.5,82.6,0.9
76,2020,Sul,Urbana,Federal,0.0,14.9,84.2,0.9
77,2020,Sul,Rural,Federal,0.0,28.6,71.4,0.0
78,2020,Sul,Total,Estadual,9.7,42.3,41.7,6.3
79,2020,Sul,Urbana,Estadual,9.5,41.7,43.2,5.6
80,2020,Sul,Rural,Estadual,10.2,44.9,35.9,9.0
81,2020,Sul,Total,Municipal,9.6,34.5,47.6,8.3
82,2020,Sul,Urbana,Municipal,8.2,34.6,50.1,7.1
83,2020,Sul,Rural,Municipal,14.8,34.3,38.9,12.0
84,2020,Sul,Total,Privada,10.4,30.3,47.0,12.3
85,2020,Sul,Urbana,Privada,10.3,30.3,47.0,12.4
86,2020,Sul,Rural,Privada,15.2,21.2,51.5,12.1
87,2020,Sul,Total,Pública,9.6,36.7,46.1,7.6
88,2020,Sul,Urbana,Pública,8.5,36.6,48.2,6.7
89,2020,Sul,Rural,Pública,13.4,37.2,38.2,11.2
90,2020,Centro-Oeste,Total,Total,8.7,40.2,43.9,7.2
91,2020,Centro-Oeste,Urbana,Total,8.6,41.2,44.1,6.1
92,2020,Centro-Oeste,Rural,Total,9.3,34.9,42.8,13.0
93,2020,Centro-Oeste,Total,Federal,0.0,20.9,77.6,1.5
94,2020,Centro-Oeste,Urbana,Federal,0.0,17.0,83.0,0.0
95,2020,Centro-Oeste,Rural,Federal,0.0,35.7,57.1,7.2
96,2020,Centro-Oeste,Total,Estadual,8.3,55.4,34.5,1.8
97,2020,Centro-Oeste,Urbana,Estadual,8.5,58.3,32.1,1.1
98,2020,Centro-Oeste,Rural,Estadual,7.3,39.3,47.6,5.8
99,2020,Centro-Oeste,Total,Municipal,9.6,37.1,45.4,7.9
100,2020,Centro-Oeste,Urbana,Municipal,9.4,38.3,46.8,5.5
101,2020,Centro-Oeste,Rural,Municipal,10.3,33.3,40.9,15.5
102,2020,Centro-Oeste,Total,Privada,7.4,28.0,51.9,12.7
103,2020,Centro-Oeste,Urbana,Privada,7.4,27.9,51.9,12.8
104,2020,Centro-Oeste,Rural,Privada,5.9,35.3,41.2,17.6
105,2020,Centro-Oeste,Total,Pública,9.1,43.5,41.7,5.7
106,2020,Centro-Oeste,Urbana,Pública,9.0,45.8,41.5,3.7
107,2020,Centro-Oeste,Rural,Pública,9.4,34.9,42.8,12.9
108,2020,Rondônia,Total,Total,6.9,27.2,53.8,12.1
109,2020,Rondônia,Urbana,Total,5.4,26.9,59.6,8.1
110,2020,Rondônia,Rural,Total,9.9,27.8,42.1,20.2
111,2020,Rondônia,Total,Federal,0.0,50.0,50.0,0.0
112,2020,Rondônia,Urbana,Federal,0.0,50.0,50.0,0.0
113,2020,Rondônia,Rural,Federal,0.0,50.0,50.0,0.0
114,2020,Rondônia,Total,Estadual,1.5,29.5,59.5,9.5
115,2020,Rondônia,Urbana,Estadual,0.7,30.9,65.6,2.8
116,2020,Rondônia,Rural,Estadual,3.7,25.9,43.5,26.9
117,2020,Rondônia,Total,Municipal,6.6,26.6,52.1,14.7
118,2020,Rondônia,Urbana,Municipal,2.5,24.9,60.4,12.2
119,2020,Rondônia,Rural,Municipal,12.0,28.8,41.2,18.0
120,2020,Rondônia,Total,Privada,23.0,22.3,45.9,8.8
121,2020,Rondônia,Urbana,Privada,22.9,22.9,45.7,8.5
122,2020,Rondônia,Rural,Privada,25.0,12.5,50.0,12.5
123,2020,Rondônia,Total,Pública,4.6,27.9,54.9,12.6
124,2020,Rondônia,Urbana,Pública,1.7,27.7,62.6,8.0
125,2020,Rondônia,Rural,Pública,9.6,28.1,41.9,20.4
126,2020,Acre,Total,Total,31.2,41.9,20.7,6.2
127,2020,Acre,Urbana,Total,19.0,55.5,24.4,1.1
128,2020,Acre,Rural,Total,36.2,36.2,19.1,8.5
129,2020,Acre,Total,Federal,0.0,14.3,85.7,0.0
130,2020,Acre,Urbana,Federal,0.0,14.3,85.7,0.0
131,2020,Acre,Total,Estadual,33.6,44.9,15.8,5.7
132,2020,Acre,Urbana,Estadual,29.0,62.1,8.9,0.0
133,2020,Acre,Rural,Estadual,35.5,37.6,18.8,8.1
134,2020,Acre,Total,Municipal,30.7,40.5,22.2,6.6
135,2020,Acre,Urbana,Municipal,12.9,55.7,31.0,0.4
136,2020,Acre,Rural,Municipal,36.7,35.4,19.3,8.6
137,2020,Acre,Total,Privada,11.1,30.6,47.2,11.1
138,2020,Acre,Urbana,Privada,11.1,30.6,47.2,11.1
139,2020,Acre,Total,Pública,31.7,42.1,20.0,6.2
140,2020,Acre,Urbana,Pública,19.7,57.8,22.3,0.2
141,2020,Acre,Rural,Pública,36.2,36.2,19.1,8.5
142,2020,Amazonas,Total,Total,21.4,36.2,33.3,9.1
143,2020,Amazonas,Urbana,Total,8.0,40.2,47.5,4.3
144,2020,Amazonas,Rural,Total,27.8,34.3,26.5,11.4
145,2020,Amazonas,Total,Federal,0.0,6.3,87.5,6.2
146,2020,Amazonas,Urbana,Federal,0.0,7.1,85.7,7.2
147,2020,Amazonas,Rural,Federal,0.0,0.0,100.0,0.0
148,2020,Amazonas,Total,Estadual,10.3,45.8,41.4,2.5
149,2020,Amazonas,Urbana,Estadual,11.3,35.9,49.8,3.0
150,2020,Amazonas,Rural,Estadual,6.9,80.6,11.9,0.6
151,2020,Amazonas,Total,Municipal,24.0,34.8,30.7,10.5
152,2020,Amazonas,Urbana,Municipal,3.9,46.5,45.6,4.0
153,2020,Amazonas,Rural,Municipal,28.9,32.0,27.1,12.0
154,2020,Amazonas,Total,Privada,13.3,32.2,46.7,7.8
155,2020,Amazonas,Urbana,Privada,13.4,32.4,46.2,8.0
156,2020,Amazonas,Rural,Privada,0.0,0.0,100.0,0.0
157,2020,Amazonas,Total,Pública,21.8,36.4,32.6,9.2
158,2020,Amazonas,Urbana,Pública,6.9,41.7,47.8,3.6
159,2020,Amazonas,Rural,Pública,27.9,34.3,26.4,11.4
160,2020,Roraima,Total,Total,20.9,33.6,37.5,8.0
161,2020,Roraima,Urbana,Total,15.4,38.2,44.8,1.6
162,2020,Roraima,Rural,Total,23.7,31.3,33.9,11.1
163,2020,Roraima,Total,Federal,0.0,28.6,71.4,0.0
164,2020,Roraima,Urbana,Federal,0.0,40.0,60.0,0.0
165,2020,Roraima,Rural,Federal,0.0,0.0,100.0,0.0
166,2020,Roraima,Total,Estadual,11.3,38.3,41.6,8.8
167,2020,Roraima,Urbana,Estadual,0.0,57.3,41.5,1.2
168,2020,Roraima,Rural,Estadual,14.6,32.7,41.6,11.1
169,2020,Roraima,Total,Municipal,31.7,27.8,32.8,7.7
170,2020,Roraima,Urbana,Municipal,25.6,24.1,48.9,1.4
171,2020,Roraima,Rural,Municipal,35.2,30.0,23.3,11.5
172,2020,Roraima,Total,Privada,15.0,45.0,37.5,2.5
173,2020,Roraima,Urbana,Privada,15.4,46.2,35.9,2.5
174,2020,Roraima,Rural,Privada,0.0,0.0,100.0,0.0
175,2020,Roraima,Total,Pública,21.2,33.0,37.5,8.3
176,2020,Roraima,Urbana,Pública,15.5,36.8,46.4,1.3
177,2020,Roraima,Rural,Pública,23.7,31.4,33.7,11.2
178,2020,Pará,Total,Total,12.8,28.0,41.3,17.9
179,2020,Pará,Urbana,Total,3.8,26.3,56.1,13.8
180,2020,Pará,Rural,Total,17.4,28.9,33.7,20.0
181,2020,Pará,Total,Federal,0.0,13.0,73.9,13.1
182,2020,Pará,Urbana,Federal,0.0,13.6,72.7,13.7
183,2020,Pará,Rural,Federal,0.0,0.0,100.0,0.0
184,2020,Pará,Total,Estadual,1.2,27.3,60.5,11.0
