,year,region,location,adm,prim_1,prim_2,prim_3,prim_4,prim_5,prim_6,sec_1,sec_2,sec_3,sec_4,sec_5,sec_6
317,2019,Paraíba,Rural,Privada,38.6,29.5,11.4,15.9,2.3,2.3,,,,,,
318,2019,Paraíba,Total,Pública,29.1,15.9,19.2,24.9,7.3,3.6,0.4,13.7,33.1,31.5,14.0,7.3
319,2019,Paraíba,Urbana,Pública,19.9,16.8,22.0,28.2,8.7,4.4,0.4,14.0,33.5,31.0,13.8,7.3
320,2019,Paraíba,Rural,Pública,50.3,11.4,12.1,19.5,4.3,2.4,0.8,9.5,24.5,39.7,17.3,8.2
321,2019,Pernambuco,Total,Total,25.9,18.2,24.8,23.7,4.9,2.5,0.9,7.3,36.2,38.5,10.7,6.4
322,2019,Pernambuco,Urbana,Total,20.7,18.1,27.4,25.5,5.4,2.9,0.9,7.2,37.3,37.6,10.4,6.6
323,2019,Pernambuco,Rural,Total,40.8,16.4,15.5,20.7,4.5,2.1,1.5,8.0,23.9,47.5,14.7,4.4
324,2019,Pernambuco,Total,Federal,0.0,49.3,44.3,5.1,0.0,1.3,1.4,11.9,28.2,52.8,5.0,0.7
325,2019,Pernambuco,Urbana,Federal,0.0,49.3,44.3,5.1,0.0,1.3,1.1,9.6,27.0,56.3,5.3,0.7
326,2019,Pernambuco,Rural,Federal,,,,,,,2.1,17.8,31.3,43.8,4.3,0.7
327,2019,Pernambuco,Total,Estadual,8.3,5.7,22.2,43.3,13.7,6.8,0.8,6.2,37.8,36.1,11.7,7.4
328,2019,Pernambuco,Urbana,Estadual,2.6,5.4,24.3,45.4,14.4,7.9,0.8,6.2,39.3,34.9,11.2,7.6
329,2019,Pernambuco,Rural,Estadual,30.4,6.8,13.9,34.9,11.2,2.8,1.3,5.9,22.7,47.9,17.0,5.2
330,2019,Pernambuco,Total,Municipal,29.6,20.0,20.1,22.4,4.9,3.0,0.0,4.0,8.0,72.0,12.0,4.0
331,2019,Pernambuco,Urbana,Municipal,22.2,20.2,22.6,25.4,5.9,3.7,0.0,25.0,50.0,25.0,0.0,0.0
332,2019,Pernambuco,Rural,Municipal,42.3,17.6,15.3,19.0,3.8,2.0,0.0,0.0,0.0,80.9,14.3,4.8
333,2019,Pernambuco,Total,Privada,21.9,17.1,32.7,22.7,3.7,1.9,1.1,9.4,29.9,43.2,10.0,6.4
334,2019,Pernambuco,Urbana,Privada,21.8,17.2,32.7,22.7,3.7,1.9,1.0,9.4,29.9,43.3,10.0,6.4
335,2019,Pernambuco,Rural,Privada,22.8,13.7,34.8,22.9,4.0,1.8,2.5,5.3,21.1,42.1,21.1,7.9
336,2019,Pernambuco,Total,Pública,26.6,17.9,20.9,25.5,5.9,3.2,0.8,6.6,37.1,37.4,11.2,6.9
337,2019,Pernambuco,Urbana,Pública,18.8,17.8,23.5,28.8,7.0,4.1,0.9,6.4,38.5,36.2,10.8,7.2
338,2019,Pernambuco,Rural,Pública,41.0,16.4,15.2,20.7,4.6,2.1,1.4,8.1,24.0,47.6,14.6,4.3
339,2019,Alagoas,Total,Total,25.9,17.8,23.1,22.5,6.0,4.7,0.8,7.0,26.7,36.0,16.7,12.8
340,2019,Alagoas,Urbana,Total,20.0,17.1,25.5,24.9,6.9,5.6,0.8,7.1,27.1,36.0,16.4,12.6
341,2019,Alagoas,Rural,Total,38.9,17.6,15.3,19.8,4.7,3.7,0.0,4.1,14.8,34.2,26.7,20.2
342,2019,Alagoas,Total,Federal,,,,,,,2.0,10.1,59.1,27.1,1.0,0.7
343,2019,Alagoas,Urbana,Federal,,,,,,,2.0,10.1,59.1,27.1,1.0,0.7
344,2019,Alagoas,Total,Estadual,8.4,8.1,16.3,36.8,15.6,14.8,0.2,4.8,20.1,36.4,21.4,17.1
345,2019,Alagoas,Urbana,Estadual,7.0,8.3,17.1,37.0,15.7,14.9,0.2,4.8,20.2,36.4,21.3,17.1
346,2019,Alagoas,Rural,Estadual,21.5,4.2,6.7,35.3,15.5,16.8,0.0,3.9,14.5,34.7,26.7,20.2
347,2019,Alagoas,Total,Municipal,28.5,20.2,20.8,20.5,5.5,4.5,,,,,,
348,2019,Alagoas,Urbana,Municipal,20.0,20.4,23.7,23.3,6.7,5.9,,,,,,
349,2019,Alagoas,Rural,Municipal,39.6,18.2,15.5,19.2,4.2,3.3,,,,,,
350,2019,Alagoas,Total,Privada,22.0,12.7,30.4,24.9,5.5,4.5,1.5,10.7,27.5,38.9,11.5,9.9
351,2019,Alagoas,Urbana,Privada,22.0,12.7,30.4,24.9,5.5,4.5,1.5,10.7,27.5,39.1,11.4,9.8
352,2019,Alagoas,Rural,Privada,24.0,11.1,31.7,19.0,7.9,6.3,0.0,10.0,30.0,10.0,30.0,20.0
353,2019,Alagoas,Total,Pública,26.1,18.8,20.4,22.6,6.6,5.5,0.5,5.5,25.3,35.1,18.7,14.9
354,2019,Alagoas,Urbana,Pública,17.8,18.4,22.7,25.8,8.2,7.1,0.4,5.5,25.8,35.0,18.5,14.8
355,2019,Alagoas,Rural,Pública,38.9,17.7,15.2,19.8,4.7,3.7,0.0,3.9,14.5,34.7,26.7,20.2
356,2019,Sergipe,Total,Total,26.4,15.8,21.8,25.6,6.6,3.8,0.7,9.2,24.7,38.0,17.4,10.0
357,2019,Sergipe,Urbana,Total,19.9,15.3,24.5,28.0,7.7,4.6,0.6,8.8,25.2,37.5,17.6,10.3
358,2019,Sergipe,Rural,Total,40.2,14.4,13.9,23.1,5.3,3.1,2.6,11.7,14.9,42.6,19.7,8.5
359,2019,Sergipe,Total,Federal,0.0,24.0,8.0,68.0,0.0,0.0,5.1,22.1,24.6,43.9,3.7,0.6
360,2019,Sergipe,Urbana,Federal,0.0,24.0,8.0,68.0,0.0,0.0,3.0,19.4,25.2,50.0,2.4,0.0
361,2019,Sergipe,Rural,Federal,,,,,,,8.4,25.8,25.8,32.5,5.8,1.7
362,2019,Sergipe,Total,Estadual,13.1,7.3,18.2,36.9,14.5,10.0,0.0,7.8,21.9,36.5,21.2,12.6
363,2019,Sergipe,Urbana,Estadual,12.7,7.5,18.6,36.5,14.6,10.1,0.1,7.8,22.5,35.7,21.1,12.8
364,2019,Sergipe,Rural,Estadual,18.0,3.4,8.9,43.9,16.5,9.3,0.0,5.0,9.8,47.3,26.2,11.7
365,2019,Sergipe,Total,Municipal,31.6,16.8,18.2,23.7,6.0,3.7,,,,,,
366,2019,Sergipe,Urbana,Municipal,21.3,17.2,21.5,27.6,7.6,4.8,,,,,,
367,2019,Sergipe,Rural,Municipal,41.0,14.7,14.0,22.4,4.9,3.0,,,,,,
368,2019,Sergipe,Total,Privada,20.1,16.4,31.9,23.3,4.8,3.5,1.4,8.4,28.1,38.5,13.9,9.7
369,2019,Sergipe,Urbana,Privada,19.9,16.2,32.1,23.5,4.8,3.5,1.4,8.4,28.1,38.5,13.9,9.7
370,2019,Sergipe,Rural,Privada,40.0,23.3,18.9,15.6,1.1,1.1,,,,,,
371,2019,Sergipe,Total,Pública,27.7,14.9,17.9,27.2,7.7,4.6,0.4,9.0,22.2,37.2,19.7,11.5
372,2019,Sergipe,Urbana,Pública,19.1,14.1,20.0,31.0,9.7,6.1,0.3,8.5,22.7,36.5,20.0,12.0
373,2019,Sergipe,Rural,Pública,40.1,14.2,13.8,23.3,5.4,3.2,2.6,11.7,14.9,42.6,19.7,8.5
374,2019,Bahia,Total,Total,20.9,16.9,32.5,23.4,4.2,2.1,1.3,8.5,28.9,42.8,12.2,6.3
375,2019,Bahia,Urbana,Total,16.4,16.0,35.0,25.0,4.9,2.7,1.4,8.0,28.9,43.0,12.2,6.5
376,2019,Bahia,Rural,Total,29.3,17.7,25.6,22.9,3.4,1.1,1.0,12.6,25.0,39.3,16.3,5.8
377,2019,Bahia,Total,Federal,2.3,43.2,38.6,11.4,4.5,0.0,1.3,31.0,34.8,30.5,1.8,0.6
378,2019,Bahia,Urbana,Federal,2.3,43.2,38.6,11.4,4.5,0.0,1.4,29.6,34.0,32.6,1.8,0.6
379,2019,Bahia,Rural,Federal,,,,,,,0.0,42.0,41.1,14.2,1.6,1.1
380,2019,Bahia,Total,Estadual,0.9,4.3,22.3,53.7,11.6,7.2,1.5,5.4,26.5,44.9,14.3,7.4
381,2019,Bahia,Urbana,Estadual,0.1,4.4,22.4,54.5,11.1,7.5,1.3,5.3,26.7,45.0,14.1,7.6
382,2019,Bahia,Rural,Estadual,9.3,3.2,20.6,46.5,16.4,4.0,0.8,6.6,21.6,43.0,20.6,7.4
383,2019,Bahia,Total,Municipal,21.4,17.4,32.8,21.8,4.4,2.2,0.9,3.8,21.5,60.2,11.5,2.1
384,2019,Bahia,Urbana,Municipal,14.7,16.3,37.1,23.3,5.5,3.1,0.0,0.9,19.5,58.5,15.4,5.7
385,2019,Bahia,Rural,Municipal,29.8,18.0,25.5,22.4,3.2,1.1,1.3,5.6,22.7,61.1,9.3,0.0
386,2019,Bahia,Total,Privada,23.5,17.3,32.0,21.4,3.6,2.2,1.0,13.4,32.9,35.7,10.3,6.7
387,2019,Bahia,Urbana,Privada,23.4,17.3,32.0,21.5,3.6,2.2,1.0,12.0,32.6,36.8,10.7,6.9
388,2019,Bahia,Rural,Privada,22.9,19.7,34.5,18.5,2.2,2.2,3.3,34.8,36.8,17.8,4.1,3.2
389,2019,Bahia,Total,Pública,19.7,16.4,32.2,24.7,4.7,2.3,1.3,7.1,27.1,44.2,13.4,6.9
390,2019,Bahia,Urbana,Pública,12.8,14.9,35.6,27.5,5.9,3.3,1.3,6.8,27.2,44.3,13.3,7.1
391,2019,Bahia,Rural,Pública,29.5,17.7,25.4,22.9,3.4,1.1,0.7,9.4,23.3,42.3,18.1,6.2
392,2019,Minas Gerais,Total,Total,25.6,17.9,19.3,29.0,6.2,2.0,1.0,11.6,24.0,45.0,14.0,4.4
393,2019,Minas Gerais,Urbana,Total,22.7,18.0,20.2,30.3,6.6,2.2,1.1,11.0,23.9,45.3,14.2,4.5
394,2019,Minas Gerais,Rural,Total,41.8,13.1,12.8,25.1,5.5,1.7,2.2,20.2,22.9,41.2,11.8,1.7
395,2019,Minas Gerais,Total,Federal,9.4,55.7,25.1,7.8,2.0,0.0,2.4,45.8,28.0,23.1,0.5,0.2
396,2019,Minas Gerais,Urbana,Federal,9.4,55.7,25.1,7.8,2.0,0.0,2.8,46.4,24.9,25.2,0.5,0.2
397,2019,Minas Gerais,Rural,Federal,,,,,,,1.0,43.4,39.2,15.5,0.6,0.3
398,2019,Minas Gerais,Total,Estadual,13.3,15.5,19.0,38.9,10.3,3.0,1.0,8.6,21.0,48.3,16.1,5.0
399,2019,Minas Gerais,Urbana,Estadual,12.4,15.5,19.2,39.3,10.5,3.1,0.9,8.3,21.1,48.3,16.3,5.1
400,2019,Minas Gerais,Rural,Estadual,25.1,14.0,15.2,35.8,8.8,1.1,2.9,11.8,17.2,50.2,15.8,2.1
401,2019,Minas Gerais,Total,Municipal,34.4,17.2,17.7,24.3,4.4,2.0,0.0,7.0,25.2,45.8,15.8,6.2
402,2019,Minas Gerais,Urbana,Municipal,30.2,17.9,19.3,25.7,4.7,2.2,0.0,7.3,22.8,47.1,16.4,6.4
403,2019,Minas Gerais,Rural,Municipal,47.0,12.6,12.0,21.8,4.6,2.0,0.0,3.2,51.6,32.3,9.7,3.2
404,2019,Minas Gerais,Total,Privada,22.8,16.8,23.4,27.9,6.0,3.1,1.4,12.6,33.5,36.5,10.5,5.5
405,2019,Minas Gerais,Urbana,Privada,22.7,16.8,23.4,27.9,6.1,3.1,1.4,12.1,33.6,36.7,10.7,5.5
406,2019,Minas Gerais,Rural,Privada,33.1,11.3,24.5,27.2,2.6,1.3,1.5,38.6,27.2,27.7,4.0,1.0
407,2019,Minas Gerais,Total,Pública,25.2,17.5,18.4,30.1,6.7,2.1,1.0,11.0,21.6,46.6,15.1,4.7
408,2019,Minas Gerais,Urbana,Pública,21.8,17.6,19.3,31.7,7.3,2.3,0.9,10.4,21.4,47.0,15.4,4.9
409,2019,Minas Gerais,Rural,Pública,41.8,13.1,12.7,25.1,5.6,1.7,2.3,19.0,22.6,42.1,12.3,1.7
410,2019,Espírito Santo,Total,Total,22.0,16.0,21.9,31.4,5.9,2.8,0.7,13.2,28.7,39.0,12.0,6.4
411,2019,Espírito Santo,Urbana,Total,19.8,15.8,22.6,32.5,6.2,3.1,0.7,12.0,28.2,39.9,12.5,6.7
412,2019,Espírito Santo,Rural,Total,29.3,13.2,17.1,30.3,7.1,3.0,0.7,24.8,31.2,30.4,8.9,4.0
413,2019,Espírito Santo,Total,Federal,,,,,,,1.7,32.6,40.0,24.6,0.8,0.3
414,2019,Espírito Santo,Urbana,Federal,,,,,,,1.8,30.6,40.9,25.4,1.0,0.3
415,2019,Espírito Santo,Rural,Federal,,,,,,,0.0,41.3,36.3,21.8,0.0,0.6
416,2019,Espírito Santo,Total,Estadual,7.5,12.1,22.3,41.4,10.9,5.8,0.3,9.8,25.8,41.3,14.5,8.3
417,2019,Espírito Santo,Urbana,Estadual,6.3,12.0,22.1,42.1,11.5,6.0,0.3,9.7,25.6,41.3,14.6,8.5
418,2019,Espírito Santo,Rural,Estadual,16.2,11.5,22.1,36.9,8.4,4.9,1.4,8.3,23.6,43.4,15.6,7.7
419,2019,Espírito Santo,Total,Municipal,26.0,15.9,20.4,29.8,5.2,2.7,0.0,20.0,40.0,20.0,20.0,0.0
420,2019,Espírito Santo,Urbana,Municipal,23.4,15.9,21.6,30.7,5.4,3.0,,,,,,
421,2019,Espírito Santo,Rural,Municipal,32.1,12.9,14.9,30.2,7.1,2.8,0.0,20.0,40.0,20.0,20.0,0.0
422,2019,Espírito Santo,Total,Privada,19.7,16.1,25.2,30.9,5.3,2.8,1.4,13.0,31.0,39.9,10.1,4.6
423,2019,Espírito Santo,Urbana,Privada,20.1,15.8,24.4,31.5,5.3,2.9,1.6,9.6,29.7,43.2,10.8,5.1
424,2019,Espírito Santo,Rural,Privada,0.0,29.0,60.2,6.5,3.2,1.1,0.0,43.2,41.8,11.6,3.4,0.0
425,2019,Espírito Santo,Total,Pública,21.9,15.6,21.3,32.0,6.2,3.0,0.5,13.0,27.8,38.9,12.6,7.2
426,2019,Espírito Santo,Urbana,Pública,19.4,15.4,22.1,33.2,6.6,3.3,0.4,12.3,27.5,39.3,13.0,7.5
427,2019,Espírito Santo,Rural,Pública,29.7,12.9,16.1,30.9,7.3,3.1,1.0,19.7,28.2,35.6,10.4,5.1
428,2019,Rio de Janeiro,Total,Total,17.1,18.0,24.7,28.9,7.0,4.3,0.9,11.7,24.4,40.2,13.8,9.0
429,2019,Rio de Janeiro,Urbana,Total,16.2,18.1,24.8,29.3,7.2,4.4,0.8,11.7,24.5,40.0,13.9,9.1
430,2019,Rio de Janeiro,Rural,Total,23.7,11.1,21.2,31.3,7.4,5.3,0.9,7.8,16.3,46.5,15.2,13.3
431,2019,Rio de Janeiro,Total,Federal,14.0,21.3,38.9,21.9,2.8,1.1,3.2,21.1,36.9,34.8,3.0,1.0
432,2019,Rio de Janeiro,Urbana,Federal,14.0,21.3,38.9,21.9,2.8,1.1,3.3,21.1,37.3,34.2,3.0,1.1
433,2019,Rio de Janeiro,Rural,Federal,,,,,,,0.0,21.8,26.7,49.5,2.0,0.0
434,2019,Rio de Janeiro,Total,Estadual,0.6,7.4,15.1,48.7,16.1,12.1,0.2,10.8,21.8,40.5,15.8,10.9
435,2019,Rio de Janeiro,Urbana,Estadual,0.6,7.3,15.0,48.6,16.3,12.2,0.2,10.8,21.9,40.2,15.9,11.0
436,2019,Rio de Janeiro,Rural,Estadual,1.3,6.8,13.7,50.8,14.8,12.6,0.7,7.4,14.8,46.7,16.1,14.3
437,2019,Rio de Janeiro,Total,Municipal,14.6,19.6,23.9,29.7,7.5,4.7,0.7,9.9,11.0,42.3,17.7,18.4
438,2019,Rio de Janeiro,Urbana,Municipal,12.6,20.2,24.2,30.3,7.8,4.9,0.7,9.9,11.0,42.3,17.7,18.4
439,2019,Rio de Janeiro,Rural,Municipal,26.6,11.2,21.7,29.5,6.6,4.4,,,,,,
440,2019,Rio de Janeiro,Total,Privada,22.4,16.1,25.4,25.7,6.1,4.3,1.3,9.5,24.7,40.6,13.7,10.2
441,2019,Rio de Janeiro,Urbana,Privada,22.3,16.1,25.3,25.8,6.2,4.3,1.4,9.5,24.6,40.6,13.7,10.2
442,2019,Rio de Janeiro,Rural,Privada,23.3,15.0,26.0,24.8,6.3,4.6,2.2,3.0,26.9,41.8,14.9,11.2
443,2019,Rio de Janeiro,Total,Pública,12.4,18.1,23.3,32.3,8.5,5.4,0.6,11.7,22.9,40.0,14.7,10.1
444,2019,Rio de Janeiro,Urbana,Pública,10.7,18.3,23.4,33.0,8.9,5.7,0.5,11.7,23.0,39.7,14.9,10.2
445,2019,Rio de Janeiro,Rural,Pública,23.7,10.8,20.9,31.8,7.5,5.3,0.8,8.2,15.5,46.8,15.3,13.4
446,2019,São Paulo,Total,Total,16.4,21.1,22.0,30.8,6.5,3.2,0.5,7.0,23.0,47.8,14.4,7.3
447,2019,São Paulo,Urbana,Total,15.8,21.3,22.2,31.0,6.5,3.2,0.6,7.0,23.0,47.7,14.4,7.3
448,2019,São Paulo,Rural,Total,29.1,10.5,14.8,32.0,9.0,4.6,0.8,6.3,18.4,49.4,16.3,8.8
449,2019,São Paulo,Total,Federal,76.9,0.0,15.4,7.7,0.0,0.0,0.5,36.3,29.9,31.5,1.7,0.1
450,2019,São Paulo,Urbana,Federal,76.9,0.0,15.4,7.7,0.0,0.0,0.5,36.3,29.9,31.5,1.7,0.1
451,2019,São Paulo,Total,Estadual,4.7,17.7,17.4,42.3,11.6,6.3,0.2,4.9,18.1,50.7,17.0,9.1
452,2019,São Paulo,Urbana,Estadual,4.5,17.9,17.4,42.3,11.6,6.3,0.2,4.8,18.0,50.7,17.1,9.2
453,2019,São Paulo,Rural,Estadual,12.8,5.8,14.8,43.6,15.2,7.8,0.9,5.9,16.1,51.0,16.9,9.2
454,2019,São Paulo,Total,Municipal,23.0,24.7,18.7,25.9,4.9,2.8,0.5,6.6,24.6,42.9,16.4,9.0
455,2019,São Paulo,Urbana,Municipal,22.1,25.0,18.9,26.2,5.0,2.8,0.5,6.4,25.1,43.1,16.0,8.9
456,2019,São Paulo,Rural,Municipal,39.5,11.6,13.0,26.2,6.2,3.5,0.0,10.3,7.7,35.9,28.2,17.9
457,2019,São Paulo,Total,Privada,19.5,16.0,29.8,27.1,5.2,2.4,1.0,10.8,34.5,39.2,9.8,4.7
458,2019,São Paulo,Urbana,Privada,19.6,15.9,29.8,27.1,5.2,2.4,1.0,10.8,34.4,39.3,9.8,4.7
459,2019,São Paulo,Rural,Privada,18.1,24.4,30.7,22.2,3.7,0.9,2.1,10.2,54.0,28.3,4.3,1.1
460,2019,São Paulo,Total,Pública,14.5,22.2,18.6,33.1,7.6,4.0,0.2,5.5,18.4,50.3,16.7,8.9
461,2019,São Paulo,Urbana,Pública,13.9,22.4,18.7,33.3,7.7,4.0,0.2,5.4,18.4,50.2,16.8,9.0
462,2019,São Paulo,Rural,Pública,29.8,9.6,13.8,32.6,9.3,4.9,0.8,6.0,16.0,50.8,17.1,9.3
463,2019,Paraná,Total,Total,15.8,14.3,27.5,31.6,7.7,3.1,1.1,7.2,16.9,49.0,18.5,7.3
464,2019,Paraná,Urbana,Total,15.0,14.4,27.8,31.7,7.9,3.2,1.1,7.1,17.0,48.5,18.8,7.5
465,2019,Paraná,Rural,Total,18.1,8.5,19.8,39.4,10.4,3.8,1.1,4.8,12.4,52.7,21.8,7.2
466,2019,Paraná,Total,Federal,5.3,80.7,14.0,0.0,0.0,0.0,0.9,45.7,38.6,13.4,1.0,0.4
467,2019,Paraná,Urbana,Federal,5.3,80.7,14.0,0.0,0.0,0.0,0.9,45.3,38.9,13.4,1.1,0.4
468,2019,Paraná,Rural,Federal,,,,,,,0.0,56.2,31.3,12.5,0.0,0.0
469,2019,Paraná,Total,Estadual,1.9,7.8,17.3,48.9,17.2,6.9,1.0,4.7,12.8,52.3,20.9,8.3
470,2019,Paraná,Urbana,Estadual,1.1,7.7,17.3,49.0,17.7,7.2,0.9,4.5,12.6,51.9,21.5,8.6
471,2019,Paraná,Rural,Estadual,5.9,5.3,12.1,53.1,17.5,6.1,1.3,4.3,11.6,53.3,22.2,7.3
472,2019,Paraná,Total,Municipal,23.1,18.6,34.3,20.4,1.9,1.7,,,,,,
473,2019,Paraná,Urbana,Municipal,21.8,19.0,34.9,20.5,2.0,1.8,,,,,,
474,2019,Paraná,Rural,Municipal,32.9,12.2,28.8,23.2,1.7,1.2,,,,,,
475,2019,Paraná,Total,Privada,23.0,13.7,28.6,26.2,5.1,3.4,1.3,11.9,32.7,35.9,11.5,6.7
476,2019,Paraná,Urbana,Privada,23.1,13.7,28.6,26.1,5.1,3.4,1.3,12.0,32.7,35.8,11.5,6.7
477,2019,Paraná,Rural,Privada,12.5,8.7,26.9,35.6,9.6,6.7,0.0,5.6,38.6,38.6,12.9,4.3
478,2019,Paraná,Total,Pública,13.3,13.9,26.9,33.5,8.8,3.6,1.0,6.1,13.6,51.0,20.3,8.0
479,2019,Paraná,Urbana,Pública,12.2,14.1,27.2,33.7,9.1,3.7,0.9,5.9,13.5,50.6,20.8,8.3
480,2019,Paraná,Rural,Pública,18.1,8.5,19.7,39.5,10.4,3.8,1.2,4.8,11.8,52.9,22.0,7.3
481,2019,Santa Catarina,Total,Total,11.8,8.9,33.2,34.3,8.8,3.0,2.2,10.5,19.2,42.8,18.8,6.5
482,2019,Santa Catarina,Urbana,Total,10.8,9.0,33.2,34.8,9.1,3.1,2.1,10.3,19.2,42.7,19.1,6.6
483,2019,Santa Catarina,Rural,Total,14.8,5.9,27.1,38.2,9.9,4.1,3.0,10.3,17.5,42.8,19.4,7.0
484,2019,Santa Catarina,Total,Federal,22.3,33.3,9.7,34.7,0.0,0.0,1.4,32.6,36.7,27.6,1.7,0.0
485,2019,Santa Catarina,Urbana,Federal,22.3,33.3,9.7,34.7,0.0,0.0,1.4,31.6,34.9,30.2,1.9,0.0
486,2019,Santa Catarina,Rural,Federal,,,,,,,2.1,42.0,53.1,2.8,0.0,0.0
487,2019,Santa Catarina,Total,Estadual,6.0,5.5,27.3,40.7,15.3,5.2,2.4,7.8,13.9,45.4,22.5,8.0
488,2019,Santa Catarina,Urbana,Estadual,5.4,5.5,27.1,41.0,15.7,5.3,2.4,7.8,13.9,45.0,22.8,8.1
489,2019,Santa Catarina,Rural,Estadual,8.8,3.3,24.0,42.7,15.4,5.8,2.2,5.4,10.6,50.2,23.2,8.4
490,2019,Santa Catarina,Total,Municipal,12.4,8.5,37.2,32.2,6.6,3.1,3.1,15.4,43.1,24.6,9.2,4.6
491,2019,Santa Catarina,Urbana,Municipal,10.7,8.4,38.1,32.7,6.9,3.2,0.0,12.9,35.5,29.0,12.9,9.7
492,2019,Santa Catarina,Rural,Municipal,17.3,7.0,28.3,36.5,7.6,3.3,5.9,17.6,50.0,20.6,5.9,0.0
493,2019,Santa Catarina,Total,Privada,19.6,15.2,27.6,29.5,6.0,2.1,1.0,10.9,34.1,37.2,12.3,4.5
494,2019,Santa Catarina,Urbana,Privada,19.6,15.2,27.6,29.5,6.0,2.1,0.9,10.9,34.2,37.3,12.3,4.4
495,2019,Santa Catarina,Rural,Privada,42.0,0.0,21.1,31.6,0.0,5.3,25.8,3.2,22.6,32.3,12.9,3.2
496,2019,Santa Catarina,Total,Pública,10.0,7.5,33.8,35.7,9.6,3.4,2.4,10.1,16.1,43.7,20.5,7.2
497,2019,Santa Catarina,Urbana,Pública,8.6,7.4,33.9,36.3,10.2,3.6,2.4,9.9,15.8,43.6,20.9,7.4
498,2019,Santa Catarina,Rural,Pública,14.6,5.9,27.2,38.3,9.9,4.1,2.3,10.5,17.3,43.2,19.6,7.1
499,2019,Rio Grande do Sul,Total,Total,18.8,13.9,23.9,34.0,6.9,2.5,0.9,9.8,22.5,46.1,15.2,5.5
500,2019,Rio Grande do Sul,Urbana,Total,16.8,13.5,24.3,35.2,7.5,2.7,0.8,9.2,22.4,46.3,15.6,5.7
501,2019,Rio Grande do Sul,Rural,Total,23.1,11.8,20.8,34.3,6.7,3.3,1.6,17.8,21.1,43.4,10.7,5.4
502,2019,Rio Grande do Sul,Total,Federal,3.9,79.5,14.2,2.4,0.0,0.0,2.8,30.1,31.8,33.1,1.8,0.4
503,2019,Rio Grande do Sul,Urbana,Federal,3.9,79.5,14.2,2.4,0.0,0.0,2.9,25.7,34.4,34.8,1.8,0.4
504,2019,Rio Grande do Sul,Rural,Federal,,,,,,,2.7,45.8,22.5,27.0,1.6,0.4
505,2019,Rio Grande do Sul,Total,Estadual,13.4,9.5,20.1,41.4,11.6,4.0,0.6,6.7,18.3,49.7,18.1,6.6
506,2019,Rio Grande do Sul,Urbana,Estadual,12.1,9.1,20.1,42.4,12.2,4.1,0.6,6.6,18.1,49.6,18.4,6.7
507,2019,Rio Grande do Sul,Rural,Estadual,17.7,10.1,18.5,39.1,9.7,4.9,1.2,7.1,19.1,50.1,14.9,7.6
508,2019,Rio Grande do Sul,Total,Municipal,19.4,14.7,25.6,31.9,5.7,2.7,1.4,13.0,24.1,40.7,13.3,7.5
509,2019,Rio Grande do Sul,Urbana,Municipal,16.9,14.6,26.5,33.1,6.0,2.9,1.3,15.1,18.0,40.8,16.4,8.4
510,2019,Rio Grande do Sul,Rural,Municipal,25.0,12.2,21.9,32.6,5.5,2.8,2.0,6.7,42.3,40.4,3.8,4.8
511,2019,Rio Grande do Sul,Total,Privada,20.3,14.4,26.6,29.5,6.2,3.0,0.8,13.1,34.4,35.9,10.5,5.3
512,2019,Rio Grande do Sul,Urbana,Privada,20.2,14.4,26.6,29.6,6.2,3.0,0.7,12.9,34.7,35.9,10.5,5.3
513,2019,Rio Grande do Sul,Rural,Privada,53.8,23.1,7.7,12.8,2.6,0.0,4.7,37.2,7.0,39.5,9.3,2.3
514,2019,Rio Grande do Sul,Total,Pública,17.9,13.5,23.4,35.2,7.4,2.6,0.9,8.9,19.6,48.0,16.6,6.0
515,2019,Rio Grande do Sul,Urbana,Pública,15.5,13.0,23.7,36.7,8.2,2.9,0.7,8.2,19.3,48.4,17.2,6.2
516,2019,Rio Grande do Sul,Rural,Pública,23.1,11.7,20.8,34.4,6.7,3.3,1.6,17.3,21.4,43.5,10.7,5.5
517,2019,Mato Grosso do Sul,Total,Total,10.6,19.0,26.7,33.2,7.1,3.4,0.7,10.5,24.7,40.1,16.0,8.0
518,2019,Mato Grosso do Sul,Urbana,Total,9.0,19.1,26.6,34.2,7.5,3.6,0.7,10.3,24.8,39.7,16.3,8.2
519,2019,Mato Grosso do Sul,Rural,Total,18.5,15.7,25.1,30.6,6.8,3.3,0.8,10.9,20.7,42.6,16.9,8.1
520,2019,Mato Grosso do Sul,Total,Federal,0.0,51.8,46.3,1.9,0.0,0.0,3.2,23.2,58.1,13.6,1.7,0.2
521,2019,Mato Grosso do Sul,Urbana,Federal,0.0,51.8,46.3,1.9,0.0,0.0,2.8,21.9,59.8,13.7,1.6,0.2
522,2019,Mato Grosso do Sul,Rural,Federal,,,,,,,5.1,28.9,50.5,13.4,2.1,0.0
523,2019,Mato Grosso do Sul,Total,Estadual,3.3,16.6,17.3,42.5,13.6,6.7,0.5,9.0,20.4,42.7,18.2,9.2
524,2019,Mato Grosso do Sul,Urbana,Estadual,2.4,17.3,16.9,42.2,14.2,7.0,0.4,8.8,20.7,42.1,18.6,9.4
525,2019,Mato Grosso do Sul,Rural,Estadual,10.7,7.2,19.8,46.1,11.0,5.2,0.3,8.7,15.1,47.0,19.4,9.5
526,2019,Mato Grosso do Sul,Total,Municipal,10.9,19.2,27.7,32.2,6.3,3.7,0.0,0.0,60.9,30.4,8.7,0.0
