,year,region,location,adm,elem_0,prim_0,sec_0
363,2018,Sergipe,Urbana,Federal,,96.4,97.2
364,2018,Sergipe,Urbana,Estadual,,98.0,98.9
365,2018,Sergipe,Urbana,Municipal,75.8,90.6,
366,2018,Sergipe,Urbana,Privada,49.3,73.1,88.7
367,2018,Sergipe,Urbana,Pública,75.8,93.9,98.8
368,2018,Sergipe,Rural,Total,65.4,81.8,99.5
369,2018,Sergipe,Rural,Federal,,,100.0
370,2018,Sergipe,Rural,Estadual,,95.2,99.3
371,2018,Sergipe,Rural,Municipal,65.6,81.3,
372,2018,Sergipe,Rural,Privada,57.5,67.7,
373,2018,Sergipe,Rural,Pública,65.6,82.0,99.5
374,2018,Bahia,Total,Total,53.3,69.9,89.1
375,2018,Bahia,Total,Federal,,97.8,85.2
376,2018,Bahia,Total,Estadual,14.4,92.1,91.5
377,2018,Bahia,Total,Municipal,60.3,71.5,64.9
378,2018,Bahia,Total,Privada,34.2,55.0,81.7
379,2018,Bahia,Total,Pública,60.1,73.7,90.9
380,2018,Bahia,Urbana,Total,54.2,74.1,89.9
381,2018,Bahia,Urbana,Federal,,97.8,83.5
382,2018,Bahia,Urbana,Estadual,23.1,94.7,92.3
383,2018,Bahia,Urbana,Municipal,64.8,79.4,83.5
384,2018,Bahia,Urbana,Privada,34.2,55.0,82.1
385,2018,Bahia,Urbana,Pública,64.8,81.8,91.8
386,2018,Bahia,Rural,Total,50.3,60.1,78.6
387,2018,Bahia,Rural,Federal,,,97.3
388,2018,Bahia,Rural,Estadual,13.1,59.9,80.6
389,2018,Bahia,Rural,Municipal,51.0,60.2,55.0
390,2018,Bahia,Rural,Privada,29.5,52.9,72.7
391,2018,Bahia,Rural,Pública,50.6,60.2,79.5
392,2018,Minas Gerais,Total,Total,70.2,91.7,93.9
393,2018,Minas Gerais,Total,Federal,100.0,99.6,99.0
394,2018,Minas Gerais,Total,Estadual,8.0,95.1,94.0
395,2018,Minas Gerais,Total,Municipal,78.1,90.7,97.1
396,2018,Minas Gerais,Total,Privada,49.7,85.0,92.4
397,2018,Minas Gerais,Total,Pública,78.0,92.9,94.3
398,2018,Minas Gerais,Urbana,Total,69.8,92.8,94.4
399,2018,Minas Gerais,Urbana,Federal,100.0,99.6,99.1
400,2018,Minas Gerais,Urbana,Estadual,0.0,95.9,94.4
401,2018,Minas Gerais,Urbana,Municipal,78.2,92.5,97.1
402,2018,Minas Gerais,Urbana,Privada,49.6,85.1,92.9
403,2018,Minas Gerais,Urbana,Pública,78.2,94.3,94.7
404,2018,Minas Gerais,Rural,Total,75.9,83.5,85.8
405,2018,Minas Gerais,Rural,Federal,,,98.5
406,2018,Minas Gerais,Rural,Estadual,8.2,84.1,84.1
407,2018,Minas Gerais,Rural,Municipal,77.7,83.5,96.8
408,2018,Minas Gerais,Rural,Privada,62.1,56.3,62.2
409,2018,Minas Gerais,Rural,Pública,76.1,83.7,87.3
410,2018,Espírito Santo,Total,Total,92.4,95.5,97.4
411,2018,Espírito Santo,Total,Federal,100.0,,98.7
412,2018,Espírito Santo,Total,Estadual,,97.8,97.9
413,2018,Espírito Santo,Total,Municipal,94.7,96.3,100.0
414,2018,Espírito Santo,Total,Privada,74.8,87.4,95.1
415,2018,Espírito Santo,Total,Pública,94.7,96.7,98.0
416,2018,Espírito Santo,Urbana,Total,92.5,95.8,97.5
417,2018,Espírito Santo,Urbana,Federal,100.0,,98.7
418,2018,Espírito Santo,Urbana,Estadual,,98.3,98.0
419,2018,Espírito Santo,Urbana,Municipal,95.1,97.0,
420,2018,Espírito Santo,Urbana,Privada,74.7,87.4,95.3
421,2018,Espírito Santo,Urbana,Pública,95.1,97.4,98.0
422,2018,Espírito Santo,Rural,Total,91.8,93.4,96.1
423,2018,Espírito Santo,Rural,Federal,,,98.9
424,2018,Espírito Santo,Rural,Estadual,,93.7,96.5
425,2018,Espírito Santo,Rural,Municipal,91.9,93.4,100.0
426,2018,Espírito Santo,Rural,Privada,82.4,88.5,91.7
427,2018,Espírito Santo,Rural,Pública,91.9,93.5,97.4
428,2018,Rio de Janeiro,Total,Total,45.1,76.4,95.8
429,2018,Rio de Janeiro,Total,Federal,83.2,96.3,99.0
430,2018,Rio de Janeiro,Total,Estadual,75.8,97.5,97.7
431,2018,Rio de Janeiro,Total,Municipal,56.3,79.6,97.7
432,2018,Rio de Janeiro,Total,Privada,30.8,65.4,91.5
433,2018,Rio de Janeiro,Total,Pública,56.4,83.2,97.8
434,2018,Rio de Janeiro,Urbana,Total,44.9,76.8,95.8
435,2018,Rio de Janeiro,Urbana,Federal,83.2,96.3,99.0
436,2018,Rio de Janeiro,Urbana,Estadual,75.8,97.6,97.7
437,2018,Rio de Janeiro,Urbana,Municipal,57.0,80.7,97.7
438,2018,Rio de Janeiro,Urbana,Privada,30.8,65.5,91.6
439,2018,Rio de Janeiro,Urbana,Pública,57.2,84.3,97.8
440,2018,Rio de Janeiro,Rural,Total,48.4,71.5,96.3
441,2018,Rio de Janeiro,Rural,Federal,,,98.9
442,2018,Rio de Janeiro,Rural,Estadual,,95.5,97.9
443,2018,Rio de Janeiro,Rural,Municipal,50.4,69.8,
444,2018,Rio de Janeiro,Rural,Privada,22.6,55.0,75.9
445,2018,Rio de Janeiro,Rural,Pública,50.4,72.6,97.9
446,2018,São Paulo,Total,Total,83.0,94.3,97.5
447,2018,São Paulo,Total,Federal,75.5,83.3,99.1
448,2018,São Paulo,Total,Estadual,84.7,96.6,98.3
449,2018,São Paulo,Total,Municipal,88.4,94.4,98.3
450,2018,São Paulo,Total,Privada,74.5,90.7,95.2
451,2018,São Paulo,Total,Pública,88.4,95.4,98.3
452,2018,São Paulo,Urbana,Total,83.0,94.3,97.5
453,2018,São Paulo,Urbana,Federal,75.7,83.3,99.1
454,2018,São Paulo,Urbana,Estadual,87.9,96.7,98.3
455,2018,São Paulo,Urbana,Municipal,88.4,94.5,98.3
456,2018,São Paulo,Urbana,Privada,74.5,90.7,95.2
457,2018,São Paulo,Urbana,Pública,88.4,95.6,98.3
458,2018,São Paulo,Rural,Total,82.5,91.8,96.9
459,2018,São Paulo,Rural,Federal,75.0,,
460,2018,São Paulo,Rural,Estadual,52.2,92.0,97.2
461,2018,São Paulo,Rural,Municipal,85.3,91.9,94.7
462,2018,São Paulo,Rural,Privada,63.5,88.4,91.4
463,2018,São Paulo,Rural,Pública,84.9,91.9,97.2
464,2018,Paraná,Total,Total,76.6,94.4,98.2
465,2018,Paraná,Total,Federal,35.7,100.0,99.5
466,2018,Paraná,Total,Estadual,36.6,98.6,98.6
467,2018,Paraná,Total,Municipal,82.2,92.8,
468,2018,Paraná,Total,Privada,57.7,86.4,96.2
469,2018,Paraná,Total,Pública,81.9,95.9,98.6
470,2018,Paraná,Urbana,Total,76.7,95.0,98.4
471,2018,Paraná,Urbana,Federal,35.7,100.0,99.6
472,2018,Paraná,Urbana,Estadual,70.0,99.2,98.8
473,2018,Paraná,Urbana,Municipal,82.3,93.8,
474,2018,Paraná,Urbana,Privada,57.6,86.4,96.1
475,2018,Paraná,Urbana,Pública,82.3,96.6,98.8
476,2018,Paraná,Rural,Total,74.4,89.5,96.5
477,2018,Paraná,Rural,Federal,,,97.1
478,2018,Paraná,Rural,Estadual,32.2,93.7,96.4
479,2018,Paraná,Rural,Municipal,78.8,83.7,
480,2018,Paraná,Rural,Privada,66.7,87.8,98.6
481,2018,Paraná,Rural,Pública,74.5,89.5,96.4
482,2018,Santa Catarina,Total,Total,78.8,87.4,88.5
483,2018,Santa Catarina,Total,Federal,94.4,100.0,99.0
484,2018,Santa Catarina,Total,Estadual,100.0,88.0,87.1
485,2018,Santa Catarina,Total,Municipal,84.1,88.4,92.9
486,2018,Santa Catarina,Total,Privada,52.7,82.3,90.8
487,2018,Santa Catarina,Total,Pública,84.1,88.3,88.1
488,2018,Santa Catarina,Urbana,Total,78.8,88.1,88.8
489,2018,Santa Catarina,Urbana,Federal,94.4,100.0,99.0
490,2018,Santa Catarina,Urbana,Estadual,100.0,88.8,87.5
491,2018,Santa Catarina,Urbana,Municipal,84.7,89.4,93.9
492,2018,Santa Catarina,Urbana,Privada,52.7,82.3,90.7
493,2018,Santa Catarina,Urbana,Pública,84.7,89.2,88.4
494,2018,Santa Catarina,Rural,Total,79.0,82.6,83.7
495,2018,Santa Catarina,Rural,Federal,,,99.3
496,2018,Santa Catarina,Rural,Estadual,,80.9,80.1
497,2018,Santa Catarina,Rural,Municipal,79.4,83.4,91.7
498,2018,Santa Catarina,Rural,Privada,51.1,70.4,100.0
499,2018,Santa Catarina,Rural,Pública,79.4,82.6,83.0
500,2018,Rio Grande do Sul,Total,Total,61.6,90.7,95.8
501,2018,Rio Grande do Sul,Total,Federal,100.0,100.0,98.7
502,2018,Rio Grande do Sul,Total,Estadual,56.4,92.8,95.9
503,2018,Rio Grande do Sul,Total,Municipal,76.2,90.3,98.4
504,2018,Rio Grande do Sul,Total,Privada,35.4,85.4,93.7
505,2018,Rio Grande do Sul,Total,Pública,76.1,91.4,96.2
506,2018,Rio Grande do Sul,Urbana,Total,60.6,91.0,95.7
507,2018,Rio Grande do Sul,Urbana,Federal,100.0,100.0,98.8
508,2018,Rio Grande do Sul,Urbana,Estadual,70.2,93.0,95.9
509,2018,Rio Grande do Sul,Urbana,Municipal,76.0,91.0,98.8
510,2018,Rio Grande do Sul,Urbana,Privada,35.4,85.5,93.7
511,2018,Rio Grande do Sul,Urbana,Pública,76.0,91.9,96.1
512,2018,Rio Grande do Sul,Rural,Total,76.4,88.9,96.7
513,2018,Rio Grande do Sul,Rural,Federal,,,98.4
514,2018,Rio Grande do Sul,Rural,Estadual,44.2,91.1,96.3
515,2018,Rio Grande do Sul,Rural,Municipal,78.3,88.0,97.4
516,2018,Rio Grande do Sul,Rural,Privada,32.3,68.3,91.9
517,2018,Rio Grande do Sul,Rural,Pública,76.9,89.0,96.9
518,2018,Mato Grosso do Sul,Total,Total,87.8,92.7,95.7
519,2018,Mato Grosso do Sul,Total,Federal,,97.7,99.0
520,2018,Mato Grosso do Sul,Total,Estadual,89.7,96.4,96.1
521,2018,Mato Grosso do Sul,Total,Municipal,90.8,91.8,100.0
522,2018,Mato Grosso do Sul,Total,Privada,70.8,85.9,92.3
523,2018,Mato Grosso do Sul,Total,Pública,90.8,93.6,96.3
524,2018,Mato Grosso do Sul,Urbana,Total,89.3,94.8,96.3
525,2018,Mato Grosso do Sul,Urbana,Federal,,97.7,98.7
526,2018,Mato Grosso do Sul,Urbana,Estadual,89.7,96.5,96.9
527,2018,Mato Grosso do Sul,Urbana,Municipal,92.8,96.1,
528,2018,Mato Grosso do Sul,Urbana,Privada,71.1,86.0,92.8
529,2018,Mato Grosso do Sul,Urbana,Pública,92.7,96.3,97.0
530,2018,Mato Grosso do Sul,Rural,Total,68.9,78.5,90.1
531,2018,Mato Grosso do Sul,Rural,Federal,,,100.0
532,2018,Mato Grosso do Sul,Rural,Estadual,,95.2,89.1
533,2018,Mato Grosso do Sul,Rural,Municipal,69.5,74.3,100.0
534,2018,Mato Grosso do Sul,Rural,Privada,0.0,82.4,73.5
535,2018,Mato Grosso do Sul,Rural,Pública,69.5,78.5,90.7
536,2018,Mato Grosso,Total,Total,87.0,92.3,96.0
537,2018,Mato Grosso,Total,Federal,,,98.5
538,2018,Mato Grosso,Total,Estadual,100.0,96.0,96.5
539,2018,Mato Grosso,Total,Municipal,91.1,90.0,
540,2018,Mato Grosso,Total,Privada,66.6,85.3,91.6
541,2018,Mato Grosso,Total,Pública,91.2,93.4,96.6
542,2018,Mato Grosso,Urbana,Total,88.3,96.4,97.9
543,2018,Mato Grosso,Urbana,Federal,,,98.7
544,2018,Mato Grosso,Urbana,Estadual,100.0,99.6,99.0
545,2018,Mato Grosso,Urbana,Municipal,93.2,97.2,
546,2018,Mato Grosso,Urbana,Privada,66.6,85.2,91.7
547,2018,Mato Grosso,Urbana,Pública,93.3,98.6,99.0
548,2018,Mato Grosso,Rural,Total,72.3,75.5,88.8
549,2018,Mato Grosso,Rural,Federal,,,98.0
550,2018,Mato Grosso,Rural,Estadual,,80.9,88.1
551,2018,Mato Grosso,Rural,Municipal,72.4,70.3,
552,2018,Mato Grosso,Rural,Privada,50.0,92.3,75.0
553,2018,Mato Grosso,Rural,Pública,72.4,75.4,88.9
554,2018,Goiás,Total,Total,77.7,85.1,86.2
555,2018,Goiás,Total,Federal,72.2,98.3,97.8
556,2018,Goiás,Total,Estadual,,82.9,85.8
557,2018,Goiás,Total,Municipal,83.5,91.7,89.2
558,2018,Goiás,Total,Privada,63.3,75.4,84.3
559,2018,Goiás,Total,Pública,83.5,88.2,86.8
560,2018,Goiás,Urbana,Total,77.8,85.8,86.4
561,2018,Goiás,Urbana,Federal,72.2,98.3,97.9
562,2018,Goiás,Urbana,Estadual,,83.8,86.3
563,2018,Goiás,Urbana,Municipal,83.9,93.2,90.9
564,2018,Goiás,Urbana,Privada,63.3,75.4,84.3
565,2018,Goiás,Urbana,Pública,83.9,89.2,87.1
566,2018,Goiás,Rural,Total,73.7,76.1,80.4
567,2018,Goiás,Rural,Federal,,,97.4
568,2018,Goiás,Rural,Estadual,,62.0,68.2
569,2018,Goiás,Rural,Municipal,74.0,79.6,85.7
570,2018,Goiás,Rural,Privada,66.7,76.7,83.3
571,2018,Goiás,Rural,Pública,74.0,76.1,80.1
572,2018,Distrito Federal,Total,Total,84.3,93.8,97.8
573,2018,Distrito Federal,Total,Federal,,100.0,98.3
574,2018,Distrito Federal,Total,Estadual,93.6,96.1,99.0
575,2018,Distrito Federal,Total,Privada,78.6,89.2,96.2
576,2018,Distrito Federal,Total,Pública,93.6,96.1,98.9
577,2018,Distrito Federal,Urbana,Total,84.2,93.7,97.9
578,2018,Distrito Federal,Urbana,Federal,,100.0,98.0
579,2018,Distrito Federal,Urbana,Estadual,93.7,96.0,99.0
580,2018,Distrito Federal,Urbana,Privada,78.7,89.3,96.4
581,2018,Distrito Federal,Urbana,Pública,93.7,96.1,98.9
582,2018,Distrito Federal,Rural,Total,87.8,95.9,96.8
583,2018,Distrito Federal,Rural,Federal,,,100.0
584,2018,Distrito Federal,Rural,Estadual,91.6,96.7,98.8
585,2018,Distrito Federal,Rural,Privada,46.2,71.9,76.0
586,2018,Distrito Federal,Rural,Pública,91.6,96.7,99.1
0,2019,Brasil,Total,Total,76.9,88.9,97.2
1,2019,Brasil,Total,Federal,89.3,98.2,98.4
2,2019,Brasil,Total,Estadual,79.9,96.4,97.7
3,2019,Brasil,Total,Municipal,81.8,87.4,95.2
4,2019,Brasil,Total,Privada,65.5,82.5,95.2
5,2019,Brasil,Total,Pública,81.8,90.5,97.7
6,2019,Brasil,Urbana,Total,78.1,91.4,97.5
7,2019,Brasil,Urbana,Federal,89.5,98.2,98.3
8,2019,Brasil,Urbana,Estadual,94.0,97.7,98.1
9,2019,Brasil,Urbana,Municipal,84.2,91.9,97.7
10,2019,Brasil,Urbana,Privada,65.6,82.6,95.3
11,2019,Brasil,Urbana,Pública,84.3,94.2,98.1
12,2019,Brasil,Rural,Total,66.4,76.0,92.5
13,2019,Brasil,Rural,Federal,85.7,100.0,99.2
14,2019,Brasil,Rural,Estadual,47.3,82.8,92.2
15,2019,Brasil,Rural,Municipal,67.1,74.9,82.3
16,2019,Brasil,Rural,Privada,55.6,72.4,87.8
17,2019,Brasil,Rural,Pública,66.7,76.1,92.7
18,2019,Norte,Total,Total,76.5,85.1,97.6
19,2019,Norte,Total,Federal,100.0,99.6,99.4
20,2019,Norte,Total,Estadual,29.9,92.2,97.6
21,2019,Norte,Total,Municipal,76.9,81.5,100.0
22,2019,Norte,Total,Privada,74.9,87.1,96.8
23,2019,Norte,Total,Pública,76.7,84.8,97.7
24,2019,Norte,Urbana,Total,82.4,93.7,99.1
25,2019,Norte,Urbana,Federal,100.0,99.6,99.5
26,2019,Norte,Urbana,Estadual,100.0,98.6,99.5
27,2019,Norte,Urbana,Municipal,84.3,92.7,100.0
28,2019,Norte,Urbana,Privada,75.0,87.1,97.0
29,2019,Norte,Urbana,Pública,84.3,95.1,99.5
30,2019,Norte,Rural,Total,58.2,69.7,90.8
31,2019,Norte,Rural,Federal,,,98.9
32,2019,Norte,Rural,Estadual,26.9,68.5,90.4
33,2019,Norte,Rural,Municipal,58.6,69.8,
34,2019,Norte,Rural,Privada,46.2,85.0,91.5
35,2019,Norte,Rural,Pública,58.2,69.6,90.8
36,2019,Nordeste,Total,Total,65.2,79.9,94.8
37,2019,Nordeste,Total,Federal,100.0,97.9,96.6
38,2019,Nordeste,Total,Estadual,41.8,92.9,95.9
39,2019,Nordeste,Total,Municipal,70.3,80.8,74.1
40,2019,Nordeste,Total,Privada,51.5,71.3,90.2
41,2019,Nordeste,Total,Pública,70.2,82.3,95.9
42,2019,Nordeste,Urbana,Total,66.8,83.5,95.2
43,2019,Nordeste,Urbana,Federal,100.0,97.7,96.2
44,2019,Nordeste,Urbana,Estadual,69.3,96.7,96.6
45,2019,Nordeste,Urbana,Municipal,74.7,87.1,81.8
46,2019,Nordeste,Urbana,Privada,51.4,71.4,90.4
47,2019,Nordeste,Urbana,Pública,74.7,88.7,96.5
48,2019,Nordeste,Rural,Total,60.7,70.6,89.4
49,2019,Nordeste,Rural,Federal,,100.0,99.0
50,2019,Nordeste,Rural,Estadual,37.6,64.6,89.3
51,2019,Nordeste,Rural,Municipal,61.3,70.9,67.4
52,2019,Nordeste,Rural,Privada,53.4,62.4,80.9
53,2019,Nordeste,Rural,Pública,61.0,70.7,89.9
54,2019,Sudeste,Total,Total,80.0,93.0,98.6
55,2019,Sudeste,Total,Federal,89.9,97.4,99.3
56,2019,Sudeste,Total,Estadual,75.9,98.3,99.3
57,2019,Sudeste,Total,Municipal,85.3,93.1,99.1
58,2019,Sudeste,Total,Privada,70.5,85.8,96.5
59,2019,Sudeste,Total,Pública,85.3,95.4,99.3
60,2019,Sudeste,Urbana,Total,80.0,93.3,98.6
61,2019,Sudeste,Urbana,Federal,90.3,97.4,99.3
62,2019,Sudeste,Urbana,Estadual,90.2,98.6,99.3
63,2019,Sudeste,Urbana,Municipal,85.6,93.7,99.1
64,2019,Sudeste,Urbana,Privada,70.6,85.9,96.6
65,2019,Sudeste,Urbana,Pública,85.6,95.9,99.3
66,2019,Sudeste,Rural,Total,78.8,89.0,97.0
67,2019,Sudeste,Rural,Federal,85.7,,99.8
68,2019,Sudeste,Rural,Estadual,46.7,92.7,97.2
69,2019,Sudeste,Rural,Municipal,80.0,88.2,100.0
70,2019,Sudeste,Rural,Privada,62.1,79.3,90.6
71,2019,Sudeste,Rural,Pública,79.6,89.3,97.5
72,2019,Sul,Total,Total,79.7,94.4,97.2
73,2019,Sul,Total,Federal,73.2,99.6,99.5
74,2019,Sul,Total,Estadual,49.6,96.0,97.0
75,2019,Sul,Total,Municipal,87.1,93.9,98.8
76,2019,Sul,Total,Privada,57.8,91.3,97.6
77,2019,Sul,Total,Pública,87.0,94.9,97.1
78,2019,Sul,Urbana,Total,79.5,94.8,97.2
79,2019,Sul,Urbana,Federal,73.2,99.6,99.5
80,2019,Sul,Urbana,Estadual,71.1,96.4,97.0
81,2019,Sul,Urbana,Municipal,87.3,94.5,99.4
82,2019,Sul,Urbana,Privada,57.8,91.4,97.6
83,2019,Sul,Urbana,Pública,87.2,95.4,97.2
84,2019,Sul,Rural,Total,83.6,91.5,96.2
85,2019,Sul,Rural,Federal,,,99.4
86,2019,Sul,Rural,Estadual,41.3,92.6,95.7
87,2019,Sul,Rural,Municipal,85.6,90.8,97.1
88,2019,Sul,Rural,Privada,50.5,80.6,99.3
89,2019,Sul,Rural,Pública,84.0,91.5,96.1
90,2019,Centro-Oeste,Total,Total,88.8,93.8,96.0
91,2019,Centro-Oeste,Total,Federal,90.0,100.0,98.7
92,2019,Centro-Oeste,Total,Estadual,96.3,95.6,95.8
93,2019,Centro-Oeste,Total,Municipal,91.0,93.8,95.3
94,2019,Centro-Oeste,Total,Privada,81.7,90.4,95.7
95,2019,Centro-Oeste,Total,Pública,91.4,94.7,96.0
96,2019,Centro-Oeste,Urbana,Total,89.3,95.2,96.6
97,2019,Centro-Oeste,Urbana,Federal,90.0,100.0,98.8
98,2019,Centro-Oeste,Urbana,Estadual,96.2,96.7,96.7
99,2019,Centro-Oeste,Urbana,Municipal,92.0,96.6,96.2
100,2019,Centro-Oeste,Urbana,Privada,81.8,90.4,95.8
101,2019,Centro-Oeste,Urbana,Pública,92.3,96.7,96.9
102,2019,Centro-Oeste,Rural,Total,79.0,82.4,89.8
103,2019,Centro-Oeste,Rural,Federal,,,98.5
104,2019,Centro-Oeste,Rural,Estadual,97.0,86.0,88.3
105,2019,Centro-Oeste,Rural,Municipal,77.7,79.9,94.4
106,2019,Centro-Oeste,Rural,Privada,69.8,87.8,88.3
107,2019,Centro-Oeste,Rural,Pública,79.1,82.3,89.8
108,2019,Rondônia,Total,Total,92.1,94.4,99.3
109,2019,Rondônia,Total,Federal,,,100.0
110,2019,Rondônia,Total,Estadual,100.0,94.2,99.3
111,2019,Rondônia,Total,Municipal,93.7,94.9,
112,2019,Rondônia,Total,Privada,86.1,92.9,98.6
113,2019,Rondônia,Total,Pública,93.7,94.6,99.4
114,2019,Rondônia,Urbana,Total,92.3,96.5,99.7
115,2019,Rondônia,Urbana,Federal,,,100.0
116,2019,Rondônia,Urbana,Estadual,100.0,98.9,99.8
117,2019,Rondônia,Urbana,Municipal,94.2,95.0,
118,2019,Rondônia,Urbana,Privada,86.1,92.9,98.8
119,2019,Rondônia,Urbana,Pública,94.2,97.2,99.8
120,2019,Rondônia,Rural,Total,90.4,86.6,96.9
121,2019,Rondônia,Rural,Federal,,,100.0
122,2019,Rondônia,Rural,Estadual,,54.8,96.2
123,2019,Rondônia,Rural,Municipal,90.3,94.7,
124,2019,Rondônia,Rural,Privada,100.0,92.0,96.9
125,2019,Rondônia,Rural,Pública,90.3,86.5,96.9
126,2019,Acre,Total,Total,71.5,78.6,93.1
127,2019,Acre,Total,Federal,100.0,100.0,99.5
128,2019,Acre,Total,Estadual,8.3,84.7,92.2
129,2019,Acre,Total,Municipal,72.2,66.6,
130,2019,Acre,Total,Privada,77.5,89.4,96.4
131,2019,Acre,Total,Pública,71.0,77.9,92.9
132,2019,Acre,Urbana,Total,89.9,96.8,98.6
133,2019,Acre,Urbana,Federal,100.0,100.0,99.5
134,2019,Acre,Urbana,Estadual,,99.0,98.8
135,2019,Acre,Urbana,Municipal,91.2,94.5,
136,2019,Acre,Urbana,Privada,77.5,89.4,96.4
137,2019,Acre,Urbana,Pública,91.2,97.6,98.9
138,2019,Acre,Rural,Total,29.0,55.1,81.3
139,2019,Acre,Rural,Estadual,8.3,63.9,81.3
140,2019,Acre,Rural,Municipal,30.2,44.6,
141,2019,Acre,Rural,Pública,29.0,55.1,81.3
142,2019,Amazonas,Total,Total,75.9,82.1,98.6
143,2019,Amazonas,Total,Federal,,100.0,99.4
144,2019,Amazonas,Total,Estadual,,97.4,98.7
145,2019,Amazonas,Total,Municipal,75.7,73.7,
146,2019,Amazonas,Total,Privada,76.8,87.2,96.5
147,2019,Amazonas,Total,Pública,75.7,81.6,98.8
148,2019,Amazonas,Urbana,Total,83.7,95.5,99.3
149,2019,Amazonas,Urbana,Federal,,100.0,99.5
150,2019,Amazonas,Urbana,Estadual,,99.2,99.6
151,2019,Amazonas,Urbana,Municipal,85.3,94.4,
152,2019,Amazonas,Urbana,Privada,76.8,87.2,96.7
153,2019,Amazonas,Urbana,Pública,85.3,96.7,99.6
154,2019,Amazonas,Rural,Total,49.1,57.2,96.5
155,2019,Amazonas,Rural,Federal,,,96.8
156,2019,Amazonas,Rural,Estadual,,84.7,96.6
157,2019,Amazonas,Rural,Municipal,49.0,54.0,
158,2019,Amazonas,Rural,Privada,75.0,83.3,80.0
159,2019,Amazonas,Rural,Pública,49.0,57.2,96.6
160,2019,Roraima,Total,Total,79.7,75.3,81.8
161,2019,Roraima,Total,Federal,,100.0,97.1
162,2019,Roraima,Total,Estadual,,65.1,79.2
163,2019,Roraima,Total,Municipal,80.4,86.0,
164,2019,Roraima,Total,Privada,76.2,86.7,95.1
165,2019,Roraima,Total,Pública,80.4,74.4,80.9
166,2019,Roraima,Urbana,Total,89.8,93.1,96.7
167,2019,Roraima,Urbana,Federal,,100.0,97.8
168,2019,Roraima,Urbana,Estadual,,95.2,96.4
169,2019,Roraima,Urbana,Municipal,93.5,92.9,
170,2019,Roraima,Urbana,Privada,76.2,86.7,97.7
171,2019,Roraima,Urbana,Pública,93.5,94.0,96.6
172,2019,Roraima,Rural,Total,52.8,49.8,62.9
173,2019,Roraima,Rural,Federal,,,95.7
174,2019,Roraima,Rural,Estadual,,41.8,60.6
175,2019,Roraima,Rural,Municipal,52.8,69.5,
176,2019,Roraima,Rural,Privada,,,55.6
177,2019,Roraima,Rural,Pública,52.8,49.8,63.0
178,2019,Pará,Total,Total,76.3,86.1,99.0
179,2019,Pará,Total,Federal,100.0,99.4,99.3
180,2019,Pará,Total,Estadual,58.6,99.0,99.5
181,2019,Pará,Total,Municipal,77.2,83.9,100.0
182,2019,Pará,Total,Privada,71.3,86.2,97.1
183,2019,Pará,Total,Pública,77.2,86.1,99.5
184,2019,Pará,Urbana,Total,81.9,93.0,99.2
185,2019,Pará,Urbana,Federal,100.0,99.4,99.3
186,2019,Pará,Urbana,Estadual,,99.6,99.7
187,2019,Pará,Urbana,Municipal,85.0,93.3,100.0
188,2019,Pará,Urbana,Privada,71.5,86.3,97.3
189,2019,Pará,Urbana,Pública,85.0,94.9,99.7
190,2019,Pará,Rural,Total,63.9,76.3,97.4
191,2019,Pará,Rural,Federal,,,100.0
192,2019,Pará,Rural,Estadual,58.6,93.7,97.7
193,2019,Pará,Rural,Municipal,64.0,75.7,
194,2019,Pará,Rural,Privada,46.4,78.4,88.0
195,2019,Pará,Rural,Pública,64.0,76.3,97.8
196,2019,Amapá,Total,Total,66.9,84.5,98.7
197,2019,Amapá,Total,Federal,,,99.5
198,2019,Amapá,Total,Estadual,17.9,88.4,98.8
199,2019,Amapá,Total,Municipal,66.4,75.3,
200,2019,Amapá,Total,Privada,74.2,90.1,97.3
201,2019,Amapá,Total,Pública,65.2,83.7,98.9
202,2019,Amapá,Urbana,Total,71.7,88.8,99.0
203,2019,Amapá,Urbana,Federal,,,99.5
204,2019,Amapá,Urbana,Estadual,,93.2,99.2
205,2019,Amapá,Urbana,Municipal,70.7,81.0,
206,2019,Amapá,Urbana,Privada,75.0,89.8,97.2
207,2019,Amapá,Urbana,Pública,70.7,88.5,99.3
208,2019,Amapá,Rural,Total,49.0,74.2,97.4
209,2019,Amapá,Rural,Estadual,17.9,79.6,97.4
210,2019,Amapá,Rural,Municipal,52.7,60.6,
211,2019,Amapá,Rural,Privada,0.0,97.1,97.8
212,2019,Amapá,Rural,Pública,49.5,73.8,97.4
213,2019,Tocantins,Total,Total,72.8,87.2,96.6
214,2019,Tocantins,Total,Federal,,,100.0
215,2019,Tocantins,Total,Estadual,,93.7,96.7
216,2019,Tocantins,Total,Municipal,72.2,83.2,
217,2019,Tocantins,Total,Privada,76.3,84.1,93.1
218,2019,Tocantins,Total,Pública,72.2,87.6,97.0
219,2019,Tocantins,Urbana,Total,74.0,91.6,98.7
220,2019,Tocantins,Urbana,Federal,,,100.0
221,2019,Tocantins,Urbana,Estadual,,99.0,99.4
222,2019,Tocantins,Urbana,Municipal,73.5,88.1,
223,2019,Tocantins,Urbana,Privada,76.5,84.2,92.8
224,2019,Tocantins,Urbana,Pública,73.5,92.8,99.4
225,2019,Tocantins,Rural,Total,59.6,69.4,84.5
226,2019,Tocantins,Rural,Federal,,,100.0
227,2019,Tocantins,Rural,Estadual,,69.4,81.9
