,year,region,location,adm,prim_1,sec_1,prim_2,sec_2,prim_3,sec_3
310,2018,Sergipe,Rural,Estadual,83.9,78.7,14.1,9.4,2,11.9
311,2018,Sergipe,Total,Municipal,79.8,--,17,--,3.2,--
312,2018,Sergipe,Urbana,Municipal,79.4,--,17.2,--,3.4,--
313,2018,Sergipe,Rural,Municipal,80.4,--,16.6,--,3,--
314,2018,Sergipe,Total,Privada,97,94.5,2.8,5,0.2,0.5
315,2018,Sergipe,Urbana,Privada,97,94.5,2.8,5,0.2,0.5
316,2018,Sergipe,Rural,Privada,96.2,--,3.6,--,0.2,--
317,2018,Sergipe,Total,Pública,79.8,77.7,17,12.1,3.2,10.2
318,2018,Sergipe,Urbana,Pública,79.4,77.6,17.3,12.3,3.3,10.1
319,2018,Sergipe,Rural,Pública,80.5,79.3,16.5,9.8,3,10.9
320,2018,Bahia,Total,Total,84.3,74.4,12.4,16.6,3.3,9
321,2018,Bahia,Urbana,Total,84.8,74.1,12,16.9,3.2,9
322,2018,Bahia,Rural,Total,82.8,79,13.4,12.6,3.8,8.4
323,2018,Bahia,Total,Federal,96.6,82.9,3.4,14.2,0,2.9
324,2018,Bahia,Urbana,Federal,96.6,81.7,3.4,15.2,0,3.1
325,2018,Bahia,Rural,Federal,--,91.8,--,6.8,--,1.4
326,2018,Bahia,Total,Estadual,72.4,72.1,22.7,18,4.9,9.9
327,2018,Bahia,Urbana,Estadual,72.3,71.9,22.8,18.2,4.9,9.9
328,2018,Bahia,Rural,Estadual,74.1,76.3,20.4,14.4,5.5,9.3
329,2018,Bahia,Total,Municipal,82.8,77.7,13.4,9.6,3.8,12.7
330,2018,Bahia,Urbana,Municipal,82.8,71.3,13.4,12.5,3.8,16.2
331,2018,Bahia,Rural,Municipal,82.9,82.3,13.4,7.5,3.7,10.2
332,2018,Bahia,Total,Privada,97.4,95.2,2.3,4.1,0.3,0.7
333,2018,Bahia,Urbana,Privada,97.4,95.3,2.3,4.1,0.3,0.6
334,2018,Bahia,Rural,Privada,93.8,93.2,5.4,4,0.8,2.8
335,2018,Bahia,Total,Pública,81.8,72.4,14.3,17.8,3.9,9.8
336,2018,Bahia,Urbana,Pública,81.4,72.1,14.7,18.1,3.9,9.8
337,2018,Bahia,Rural,Pública,82.8,77.6,13.5,13.5,3.7,8.9
338,2018,Sudeste,Total,Total,94.2,85.3,5,10.1,0.8,4.6
339,2018,Sudeste,Urbana,Total,94.3,85.2,4.9,10.2,0.8,4.6
340,2018,Sudeste,Rural,Total,92.4,89.6,6.8,7.2,0.8,3.2
341,2018,Sudeste,Total,Federal,94,89.2,5.7,9.7,0.3,1.1
342,2018,Sudeste,Urbana,Federal,94,89.2,5.7,9.6,0.3,1.2
343,2018,Sudeste,Rural,Federal,--,89,--,9.8,--,1.2
344,2018,Sudeste,Total,Estadual,93,83.3,5.6,11.3,1.4,5.4
345,2018,Sudeste,Urbana,Estadual,93,83.1,5.6,11.4,1.4,5.5
346,2018,Sudeste,Rural,Estadual,92.8,89.3,5.9,7,1.3,3.7
347,2018,Sudeste,Total,Municipal,93.5,90.9,5.8,7.2,0.7,1.9
348,2018,Sudeste,Urbana,Municipal,93.6,91,5.7,7.2,0.7,1.8
349,2018,Sudeste,Rural,Municipal,92.2,88.7,7.1,7.7,0.7,3.6
350,2018,Sudeste,Total,Privada,98,96.1,1.9,3.7,0.1,0.2
351,2018,Sudeste,Urbana,Privada,98,96.1,1.9,3.7,0.1,0.2
352,2018,Sudeste,Rural,Privada,96.3,94,3.5,4.6,0.2,1.4
353,2018,Sudeste,Total,Pública,93.3,83.5,5.7,11.2,1,5.3
354,2018,Sudeste,Urbana,Pública,93.3,83.3,5.6,11.3,1.1,5.4
355,2018,Sudeste,Rural,Pública,92.3,89.3,6.9,7.4,0.8,3.3
356,2018,Minas Gerais,Total,Total,93.2,80,5.7,12.2,1.1,7.8
357,2018,Minas Gerais,Urbana,Total,93,79.8,5.9,12.4,1.1,7.8
358,2018,Minas Gerais,Rural,Total,94.9,87.5,4.2,7.5,0.9,5
359,2018,Minas Gerais,Total,Federal,96.6,89.8,3.3,9.1,0.1,1.1
360,2018,Minas Gerais,Urbana,Federal,96.6,89.7,3.3,9.2,0.1,1.1
361,2018,Minas Gerais,Rural,Federal,--,90.3,--,8.6,--,1.1
362,2018,Minas Gerais,Total,Estadual,90.1,78,7.9,13.2,2,8.8
363,2018,Minas Gerais,Urbana,Estadual,90.1,77.8,8,13.3,1.9,8.9
364,2018,Minas Gerais,Rural,Estadual,92.5,86.2,5.7,7.3,1.8,6.5
365,2018,Minas Gerais,Total,Municipal,94.7,89.9,4.8,7.7,0.5,2.4
366,2018,Minas Gerais,Urbana,Municipal,94.6,90.2,4.9,7.4,0.5,2.4
367,2018,Minas Gerais,Rural,Municipal,95.6,82.2,3.8,14.8,0.6,3
368,2018,Minas Gerais,Total,Privada,98.1,95.2,1.9,4.5,0,0.3
369,2018,Minas Gerais,Urbana,Privada,98.1,95.3,1.9,4.5,0,0.2
370,2018,Minas Gerais,Rural,Privada,94.3,92.4,4.4,4.5,1.3,3.1
371,2018,Minas Gerais,Total,Pública,92.5,78.5,6.3,13,1.2,8.5
372,2018,Minas Gerais,Urbana,Pública,92.3,78.2,6.5,13.2,1.2,8.6
373,2018,Minas Gerais,Rural,Pública,94.9,87.1,4.2,7.7,0.9,5.2
374,2018,Espírito Santo,Total,Total,90.7,85.1,8.6,12.1,0.7,2.8
375,2018,Espírito Santo,Urbana,Total,90.6,84.9,8.7,12.2,0.7,2.9
376,2018,Espírito Santo,Rural,Total,91.4,89.6,8,8.9,0.6,1.5
377,2018,Espírito Santo,Total,Federal,--,88.4,--,10.2,--,1.4
378,2018,Espírito Santo,Urbana,Federal,--,88.6,--,9.9,--,1.5
379,2018,Espírito Santo,Rural,Federal,--,87.3,--,11.5,--,1.2
380,2018,Espírito Santo,Total,Estadual,88.1,83.1,10.8,13.6,1.1,3.3
381,2018,Espírito Santo,Urbana,Estadual,87.7,83,11.1,13.7,1.2,3.3
382,2018,Espírito Santo,Rural,Estadual,92.1,89,7.6,9.3,0.3,1.7
383,2018,Espírito Santo,Total,Municipal,90,91.7,9.3,5.6,0.7,2.7
384,2018,Espírito Santo,Urbana,Municipal,89.8,--,9.5,--,0.7,--
385,2018,Espírito Santo,Rural,Municipal,91.2,91.7,8.1,5.6,0.7,2.7
386,2018,Espírito Santo,Total,Privada,98.3,96,1.6,3.8,0.1,0.2
387,2018,Espírito Santo,Urbana,Privada,98.4,96.2,1.6,3.7,0,0.1
388,2018,Espírito Santo,Rural,Privada,92.2,93.8,6.3,4.8,1.5,1.4
389,2018,Espírito Santo,Total,Pública,89.6,83.6,9.7,13.3,0.7,3.1
390,2018,Espírito Santo,Urbana,Pública,89.3,83.4,9.9,13.4,0.8,3.2
391,2018,Espírito Santo,Rural,Pública,91.4,88.3,8.1,10.2,0.5,1.5
392,2018,Rio de Janeiro,Total,Total,89.3,81.6,9.4,14.1,1.3,4.3
393,2018,Rio de Janeiro,Urbana,Total,89.6,81.5,9.1,14.2,1.3,4.3
394,2018,Rio de Janeiro,Rural,Total,84.4,85.5,14.3,11,1.3,3.5
395,2018,Rio de Janeiro,Total,Federal,93.1,86.6,6.6,12,0.3,1.4
396,2018,Rio de Janeiro,Urbana,Federal,93.1,86.8,6.6,11.9,0.3,1.3
397,2018,Rio de Janeiro,Rural,Federal,--,83.7,--,15.2,--,1.1
398,2018,Rio de Janeiro,Total,Estadual,79,78,18.6,16.6,2.4,5.4
399,2018,Rio de Janeiro,Urbana,Estadual,78.9,77.8,18.7,16.7,2.4,5.5
400,2018,Rio de Janeiro,Rural,Estadual,79.5,85.1,18.2,11.1,2.3,3.8
401,2018,Rio de Janeiro,Total,Municipal,87.3,83.6,11,10.9,1.7,5.5
402,2018,Rio de Janeiro,Urbana,Municipal,87.6,83.6,10.7,10.9,1.7,5.5
403,2018,Rio de Janeiro,Rural,Municipal,84.1,--,14.6,--,1.3,--
404,2018,Rio de Janeiro,Total,Privada,96.4,93.8,3.4,5.8,0.2,0.4
405,2018,Rio de Janeiro,Urbana,Privada,96.4,93.7,3.4,5.8,0.2,0.5
406,2018,Rio de Janeiro,Rural,Privada,95.1,94.9,4.7,4.7,0.2,0.4
407,2018,Rio de Janeiro,Total,Pública,86.4,78.5,11.9,16.3,1.7,5.2
408,2018,Rio de Janeiro,Urbana,Pública,86.6,78.2,11.6,16.5,1.8,5.3
409,2018,Rio de Janeiro,Rural,Pública,83.7,85,14.9,11.3,1.4,3.7
410,2018,São Paulo,Total,Total,96.8,89.3,2.7,7.5,0.5,3.2
411,2018,São Paulo,Urbana,Total,96.8,89.2,2.7,7.5,0.5,3.3
412,2018,São Paulo,Rural,Total,97.2,94.7,2.5,3.9,0.3,1.4
413,2018,São Paulo,Total,Federal,99.2,94.4,0.4,5.2,0.4,0.4
414,2018,São Paulo,Urbana,Federal,99.2,94.4,0.4,5.2,0.4,0.4
415,2018,São Paulo,Total,Estadual,95.9,87.7,3,8.5,1.1,3.8
416,2018,São Paulo,Urbana,Estadual,95.8,87.6,3,8.5,1.2,3.9
417,2018,São Paulo,Rural,Estadual,97.4,94.6,2,3.9,0.6,1.5
418,2018,São Paulo,Total,Municipal,96.6,92.5,3.1,6.5,0.3,1
419,2018,São Paulo,Urbana,Municipal,96.6,92.4,3.1,6.5,0.3,1.1
420,2018,São Paulo,Rural,Municipal,97.1,94.9,2.8,0.6,0.1,4.5
421,2018,São Paulo,Total,Privada,98.9,97.5,1.1,2.5,0,0
422,2018,São Paulo,Urbana,Privada,98.9,97.5,1.1,2.5,0,0
423,2018,São Paulo,Rural,Privada,98.2,95.5,1.8,4.5,0,0
424,2018,São Paulo,Total,Pública,96.3,87.8,3,8.4,0.7,3.8
425,2018,São Paulo,Urbana,Pública,96.2,87.7,3.1,8.5,0.7,3.8
426,2018,São Paulo,Rural,Pública,97.2,94.6,2.6,3.9,0.2,1.5
427,2018,Sul,Total,Total,90.8,79.2,8.4,14.3,0.8,6.5
428,2018,Sul,Urbana,Total,90.8,79,8.4,14.5,0.8,6.5
429,2018,Sul,Rural,Total,91.1,84,8,11.1,0.9,4.9
430,2018,Sul,Total,Federal,94.5,89.5,5.5,9.1,0,1.4
431,2018,Sul,Urbana,Federal,94.5,89.3,5.5,9.2,0,1.5
432,2018,Sul,Rural,Federal,--,90.7,--,8.7,--,0.6
433,2018,Sul,Total,Estadual,86.2,76.5,12.4,16,1.4,7.5
434,2018,Sul,Urbana,Estadual,86.1,76.3,12.6,16.2,1.3,7.5
435,2018,Sul,Rural,Estadual,88.3,82.8,10.2,11.7,1.5,5.5
436,2018,Sul,Total,Municipal,92.2,71.1,7.3,20.7,0.5,8.2
437,2018,Sul,Urbana,Municipal,92.2,69.8,7.3,22.1,0.5,8.1
438,2018,Sul,Rural,Municipal,92.5,83.2,6.9,8.3,0.6,8.5
439,2018,Sul,Total,Privada,98.3,96.2,1.7,3.6,0,0.2
440,2018,Sul,Urbana,Privada,98.3,96.3,1.7,3.5,0,0.2
441,2018,Sul,Rural,Privada,96,94,4,4.9,0,1.1
442,2018,Sul,Total,Pública,89.7,77,9.5,15.8,0.8,7.2
443,2018,Sul,Urbana,Pública,89.5,76.7,9.6,16,0.9,7.3
444,2018,Sul,Rural,Pública,91.1,83.7,8,11.3,0.9,5
445,2018,Paraná,Total,Total,92,82.4,7.2,11.3,0.8,6.3
446,2018,Paraná,Urbana,Total,92,82.2,7.2,11.4,0.8,6.4
447,2018,Paraná,Rural,Total,92.5,86.8,6.8,8.2,0.7,5
448,2018,Paraná,Total,Federal,97.9,91.9,2.1,6.7,0,1.4
449,2018,Paraná,Urbana,Federal,97.9,91.7,2.1,6.8,0,1.5
450,2018,Paraná,Rural,Federal,--,96.1,--,3.3,--,0.6
451,2018,Paraná,Total,Estadual,86.6,79.9,11.5,12.7,1.9,7.4
452,2018,Paraná,Urbana,Estadual,86.4,79.5,11.7,13,1.9,7.5
453,2018,Paraná,Rural,Estadual,90,86.3,8.3,8.4,1.7,5.3
454,2018,Paraná,Total,Municipal,94.6,--,5.3,--,0.1,--
455,2018,Paraná,Urbana,Municipal,94.7,--,5.2,--,0.1,--
456,2018,Paraná,Rural,Municipal,94.2,--,5.8,--,0,--
457,2018,Paraná,Total,Privada,98.4,97.1,1.6,2.7,0,0.2
458,2018,Paraná,Urbana,Privada,98.4,97.1,1.6,2.7,0,0.2
459,2018,Paraná,Rural,Privada,98.8,97,1.2,2.6,0,0.4
460,2018,Paraná,Total,Pública,91,80.1,8.1,12.6,0.9,7.3
461,2018,Paraná,Urbana,Pública,90.9,79.8,8.2,12.8,0.9,7.4
462,2018,Paraná,Rural,Pública,92.4,86.5,6.8,8.3,0.8,5.2
463,2018,Santa Catarina,Total,Total,93,83.1,6.5,11.6,0.5,5.3
464,2018,Santa Catarina,Urbana,Total,93,82.9,6.6,11.7,0.4,5.4
465,2018,Santa Catarina,Rural,Total,94.1,88,5.5,8.9,0.4,3.1
466,2018,Santa Catarina,Total,Federal,93.5,91.7,6.5,7.1,0,1.2
467,2018,Santa Catarina,Urbana,Federal,93.5,91.9,6.5,6.9,0,1.2
468,2018,Santa Catarina,Rural,Federal,--,89.9,--,9.3,--,0.8
469,2018,Santa Catarina,Total,Estadual,88.9,80.6,10.4,13,0.7,6.4
470,2018,Santa Catarina,Urbana,Estadual,88.8,80.4,10.5,13.2,0.7,6.4
471,2018,Santa Catarina,Rural,Estadual,90.2,87.2,9,9.1,0.8,3.7
472,2018,Santa Catarina,Total,Municipal,94.4,92.1,5.3,6.9,0.3,1
473,2018,Santa Catarina,Urbana,Municipal,94.2,92.2,5.4,7.1,0.4,0.7
474,2018,Santa Catarina,Rural,Municipal,95.8,92,4,6.4,0.2,1.6
475,2018,Santa Catarina,Total,Privada,98.8,96.4,1.1,3.4,0.1,0.2
476,2018,Santa Catarina,Urbana,Privada,98.8,96.5,1.1,3.3,0.1,0.2
477,2018,Santa Catarina,Rural,Privada,98.4,93.9,1.6,5.8,0,0.3
478,2018,Santa Catarina,Total,Pública,92.2,81.2,7.3,12.7,0.5,6.1
479,2018,Santa Catarina,Urbana,Pública,92,81,7.5,12.8,0.5,6.2
480,2018,Santa Catarina,Rural,Pública,94.1,87.7,5.5,9.1,0.4,3.2
481,2018,Rio Grande do Sul,Total,Total,88,72.5,11.1,20.1,0.9,7.4
482,2018,Rio Grande do Sul,Urbana,Total,87.9,72.3,11.2,20.3,0.9,7.4
483,2018,Rio Grande do Sul,Rural,Total,88.7,78.4,10.1,16,1.2,5.6
484,2018,Rio Grande do Sul,Total,Federal,93.7,86.3,6.3,12.2,0,1.5
485,2018,Rio Grande do Sul,Urbana,Federal,93.7,85.2,6.3,13,0,1.8
486,2018,Rio Grande do Sul,Rural,Federal,--,90.3,--,9.1,--,0.6
487,2018,Rio Grande do Sul,Total,Estadual,84.2,69.4,14.7,22.2,1.1,8.4
488,2018,Rio Grande do Sul,Urbana,Estadual,84.1,69.2,14.9,22.3,1,8.5
489,2018,Rio Grande do Sul,Rural,Estadual,85.8,73.9,12.4,19,1.8,7.1
490,2018,Rio Grande do Sul,Total,Municipal,88.2,67.8,10.7,22.9,1.1,9.3
491,2018,Rio Grande do Sul,Urbana,Municipal,88,66.7,11,24.2,1,9.1
492,2018,Rio Grande do Sul,Rural,Municipal,89.8,80.1,9.1,9,1.1,10.9
493,2018,Rio Grande do Sul,Total,Privada,97.9,94.5,2.1,5.1,0,0.4
494,2018,Rio Grande do Sul,Urbana,Privada,97.9,94.6,2,5.1,0.1,0.3
495,2018,Rio Grande do Sul,Rural,Privada,91.9,91.9,7.9,6,0.2,2.1
496,2018,Rio Grande do Sul,Total,Pública,86.5,70.1,12.4,21.7,1.1,8.2
497,2018,Rio Grande do Sul,Urbana,Pública,86.3,69.8,12.7,22,1,8.2
498,2018,Rio Grande do Sul,Rural,Pública,88.6,77.8,10.1,16.5,1.3,5.7
499,2018,Centro-Oeste,Total,Total,94.4,85,4.8,9.8,0.8,5.2
500,2018,Centro-Oeste,Urbana,Total,94.6,85.2,4.7,9.8,0.7,5
501,2018,Centro-Oeste,Rural,Total,92.3,81.8,6.2,11.1,1.5,7.1
502,2018,Centro-Oeste,Total,Federal,96.4,89.5,3.5,8.7,0.1,1.8
503,2018,Centro-Oeste,Urbana,Federal,96.4,90.1,3.5,8.2,0.1,1.7
504,2018,Centro-Oeste,Rural,Federal,--,87.3,--,10.8,--,1.9
505,2018,Centro-Oeste,Total,Estadual,93.5,82.9,5.2,10.9,1.3,6.2
506,2018,Centro-Oeste,Urbana,Estadual,93.5,83.1,5.3,10.9,1.2,6
507,2018,Centro-Oeste,Rural,Estadual,94.3,80,4.5,11.6,1.2,8.4
508,2018,Centro-Oeste,Total,Municipal,93.5,89.3,5.8,5.7,0.7,5
509,2018,Centro-Oeste,Urbana,Municipal,93.8,88.2,5.6,6.7,0.6,5.1
510,2018,Centro-Oeste,Rural,Municipal,91.2,91.8,7.2,3.4,1.6,4.8
511,2018,Centro-Oeste,Total,Privada,98.6,96.1,1.3,3.6,0.1,0.3
512,2018,Centro-Oeste,Urbana,Privada,98.6,96.1,1.3,3.5,0.1,0.4
513,2018,Centro-Oeste,Rural,Privada,97.7,95.2,2.3,4.4,0,0.4
514,2018,Centro-Oeste,Total,Pública,93.5,83.2,5.5,10.8,1,6
515,2018,Centro-Oeste,Urbana,Pública,93.7,83.4,5.4,10.8,0.9,5.8
516,2018,Centro-Oeste,Rural,Pública,92.2,81.2,6.3,11.4,1.5,7.4
517,2018,Mato Grosso do Sul,Total,Total,89.3,80.6,9.4,12,1.3,7.4
518,2018,Mato Grosso do Sul,Urbana,Total,89.8,80.6,9,12.1,1.2,7.3
519,2018,Mato Grosso do Sul,Rural,Total,84.6,80.4,12.7,9.7,2.7,9.9
520,2018,Mato Grosso do Sul,Total,Federal,93.6,90.6,6.4,5.3,0,4.1
521,2018,Mato Grosso do Sul,Urbana,Federal,93.6,91.2,6.4,5,0,3.8
522,2018,Mato Grosso do Sul,Rural,Federal,--,87.8,--,6.8,--,5.4
523,2018,Mato Grosso do Sul,Total,Estadual,87.4,78.3,10.2,13.3,2.4,8.4
524,2018,Mato Grosso do Sul,Urbana,Estadual,87.5,78.4,10.2,13.4,2.3,8.2
525,2018,Mato Grosso do Sul,Rural,Estadual,86.3,78.1,10.9,10.7,2.8,11.2
526,2018,Mato Grosso do Sul,Total,Municipal,88.5,94.4,10.5,4,1,1.6
527,2018,Mato Grosso do Sul,Urbana,Municipal,89.4,--,10,--,0.6,--
528,2018,Mato Grosso do Sul,Rural,Municipal,84.1,94.4,13.2,4,2.7,1.6
529,2018,Mato Grosso do Sul,Total,Privada,98.5,96.8,1.5,3,0,0.2
530,2018,Mato Grosso do Sul,Urbana,Privada,98.5,96.8,1.5,3.1,0,0.1
531,2018,Mato Grosso do Sul,Rural,Privada,97,96.7,3,2.2,0,1.1
532,2018,Mato Grosso do Sul,Total,Pública,88.1,78.9,10.4,12.9,1.5,8.2
533,2018,Mato Grosso do Sul,Urbana,Pública,88.6,78.9,10.1,13.1,1.3,8
534,2018,Mato Grosso do Sul,Rural,Pública,84.5,79.4,12.8,10.2,2.7,10.4
535,2018,Mato Grosso,Total,Total,97.2,75.8,2.2,14.8,0.6,9.4
536,2018,Mato Grosso,Urbana,Total,97.2,75.5,2.3,15,0.5,9.5
537,2018,Mato Grosso,Rural,Total,96.8,78,2.1,13.5,1.1,8.5
538,2018,Mato Grosso,Total,Federal,--,90.3,--,8.3,--,1.4
539,2018,Mato Grosso,Urbana,Federal,--,90.9,--,7.6,--,1.5
540,2018,Mato Grosso,Rural,Federal,--,88,--,10.6,--,1.4
541,2018,Mato Grosso,Total,Estadual,97.3,73.2,1.8,16.2,0.9,10.6
542,2018,Mato Grosso,Urbana,Estadual,97.2,72.6,1.9,16.6,0.9,10.8
543,2018,Mato Grosso,Rural,Estadual,97.9,77,0.9,13.8,1.2,9.2
544,2018,Mato Grosso,Total,Municipal,96.7,--,2.9,--,0.4,--
545,2018,Mato Grosso,Urbana,Municipal,96.8,--,2.9,--,0.3,--
546,2018,Mato Grosso,Rural,Municipal,96.1,--,2.8,--,1.1,--
547,2018,Mato Grosso,Total,Privada,98.7,97,1.2,2.8,0.1,0.2
548,2018,Mato Grosso,Urbana,Privada,98.7,97,1.2,2.7,0.1,0.3
549,2018,Mato Grosso,Rural,Privada,100,73.3,0,26.7,0,0
550,2018,Mato Grosso,Total,Pública,97,74.2,2.4,15.8,0.6,10
551,2018,Mato Grosso,Urbana,Pública,97,73.6,2.4,16.1,0.6,10.3
552,2018,Mato Grosso,Rural,Pública,96.8,78,2.1,13.5,1.1,8.5
553,2018,Goiás,Total,Total,95.3,91.8,3.9,5.7,0.8,2.5
554,2018,Goiás,Urbana,Total,95.4,91.7,3.9,5.7,0.7,2.6
555,2018,Goiás,Rural,Total,93.4,92.7,5.6,5.5,1,1.8
556,2018,Goiás,Total,Federal,94.8,89.4,5,9.8,0.2,0.8
557,2018,Goiás,Urbana,Federal,94.8,89.5,5,9.7,0.2,0.8
558,2018,Goiás,Rural,Federal,--,89,--,9.9,--,1.1
559,2018,Goiás,Total,Estadual,94.7,91.2,4.1,5.9,1.2,2.9
560,2018,Goiás,Urbana,Estadual,94.7,91.1,4.1,6,1.2,2.9
561,2018,Goiás,Rural,Estadual,94.9,94.4,3.9,3.1,1.2,2.5
562,2018,Goiás,Total,Municipal,94.5,88.3,4.8,6.1,0.7,5.6
563,2018,Goiás,Urbana,Municipal,94.6,88.2,4.7,6.7,0.7,5.1
564,2018,Goiás,Rural,Municipal,93,88.7,6.1,2.8,0.9,8.5
565,2018,Goiás,Total,Privada,98.6,95.9,1.3,3.7,0.1,0.4
566,2018,Goiás,Urbana,Privada,98.6,95.9,1.3,3.7,0.1,0.4
567,2018,Goiás,Rural,Privada,98.5,96.9,1.5,2.9,0,0.2
568,2018,Goiás,Total,Pública,94.6,91.1,4.5,6,0.9,2.9
569,2018,Goiás,Urbana,Pública,94.6,91.1,4.5,6.1,0.9,2.8
570,2018,Goiás,Rural,Pública,93.3,92.1,5.7,5.9,1,2
571,2018,Distrito Federal,Total,Total,94.3,86.2,5,10.2,0.7,3.6
572,2018,Distrito Federal,Urbana,Total,94.3,86.2,4.9,10.2,0.8,3.6
573,2018,Distrito Federal,Rural,Total,92.9,86.8,6.5,11.1,0.6,2.1
574,2018,Distrito Federal,Total,Federal,99.3,86,0.7,12.5,0,1.5
575,2018,Distrito Federal,Urbana,Federal,99.3,88,0.7,10.8,0,1.2
576,2018,Distrito Federal,Rural,Federal,--,75.5,--,21.5,--,3
577,2018,Distrito Federal,Total,Estadual,92.7,83.1,6.3,12.3,1,4.6
578,2018,Distrito Federal,Urbana,Estadual,92.6,82.9,6.3,12.4,1.1,4.7
579,2018,Distrito Federal,Rural,Estadual,92.7,88.9,6.6,8.8,0.7,2.3
580,2018,Distrito Federal,Total,Privada,98.7,95.9,1.3,3.9,0,0.2
581,2018,Distrito Federal,Urbana,Privada,98.7,95.9,1.3,3.8,0,0.3
582,2018,Distrito Federal,Rural,Privada,96.8,90.3,3.2,9.7,0,0
583,2018,Distrito Federal,Total,Pública,92.7,83.2,6.3,12.3,1,4.5
584,2018,Distrito Federal,Urbana,Pública,92.7,83.1,6.3,12.3,1,4.6
585,2018,Distrito Federal,Rural,Pública,92.7,86.4,6.6,11.2,0.7,2.4
0,2019,Brasil,Total,Total,92.8,86.1,6,9.1,1.2,4.8
1,2019,Brasil,Urbana,Total,93.4,86.1,5.6,9.2,1,4.7
2,2019,Brasil,Rural,Total,89.1,85.8,8.6,7.5,2.3,6.7
3,2019,Brasil,Total,Federal,95.2,88.5,4.5,9.8,0.3,1.7
4,2019,Brasil,Urbana,Federal,95.2,88.4,4.6,9.9,0.2,1.7
5,2019,Brasil,Rural,Federal,97.7,89.6,2.3,9.1,0,1.3
6,2019,Brasil,Total,Estadual,91.8,84.5,6.9,10,1.3,5.5
7,2019,Brasil,Urbana,Estadual,91.9,84.5,6.8,10.1,1.3,5.4
8,2019,Brasil,Rural,Estadual,89.7,85.1,7.9,7.6,2.4,7.3
9,2019,Brasil,Total,Municipal,91.7,88.7,7,7.4,1.3,3.9
10,2019,Brasil,Urbana,Municipal,92.4,88.9,6.5,7.6,1.1,3.5
11,2019,Brasil,Rural,Municipal,88.9,86.7,8.8,5.2,2.3,8.1
12,2019,Brasil,Total,Privada,98.2,96.4,1.7,3.4,0.1,0.2
13,2019,Brasil,Urbana,Privada,98.2,96.4,1.7,3.4,0.1,0.2
14,2019,Brasil,Rural,Privada,96.6,94.4,3,3.2,0.4,2.4
15,2019,Brasil,Total,Pública,91.7,84.7,6.9,10,1.4,5.3
16,2019,Brasil,Urbana,Pública,92.3,84.6,6.6,10.1,1.1,5.3
17,2019,Brasil,Rural,Pública,89,85.5,8.7,7.7,2.3,6.8
18,2019,Norte,Total,Total,89.4,81.5,8.3,9.5,2.3,9
19,2019,Norte,Urbana,Total,91.4,81.5,7.1,9.8,1.5,8.7
20,2019,Norte,Rural,Total,84.1,81.7,11.5,7.1,4.4,11.2
21,2019,Norte,Total,Federal,94.5,89.6,5.4,8.7,0.1,1.7
22,2019,Norte,Urbana,Federal,94.5,89.4,5.4,8.8,0.1,1.8
23,2019,Norte,Rural,Federal,--,90.7,--,8.2,--,1.1
24,2019,Norte,Total,Estadual,90,80.2,7.6,10,2.4,9.8
25,2019,Norte,Urbana,Estadual,90.5,80,7.4,10.4,2.1,9.6
26,2019,Norte,Rural,Estadual,86.4,81.2,8.7,7.1,4.9,11.7
27,2019,Norte,Total,Municipal,87.9,60,9.4,35.8,2.7,4.2
28,2019,Norte,Urbana,Municipal,90.4,60,8,35.8,1.6,4.2
29,2019,Norte,Rural,Municipal,83.7,--,11.9,--,4.4,--
30,2019,Norte,Total,Privada,98.3,96.5,1.5,3.1,0.2,0.4
31,2019,Norte,Urbana,Privada,98.4,96.6,1.5,3.1,0.1,0.3
32,2019,Norte,Rural,Privada,94.3,92.5,4.8,3.1,0.9,4.4
33,2019,Norte,Total,Pública,88.5,80.5,8.9,9.9,2.6,9.6
34,2019,Norte,Urbana,Pública,90.5,80.3,7.8,10.3,1.7,9.4
35,2019,Norte,Rural,Pública,84.1,81.5,11.5,7.1,4.4,11.4
36,2019,Nordeste,Total,Total,90.8,86.3,7.5,8.5,1.7,5.2
37,2019,Nordeste,Urbana,Total,91.3,86.3,7.2,8.6,1.5,5.1
38,2019,Nordeste,Rural,Total,89.5,86.6,8.4,7.2,2.1,6.2
39,2019,Nordeste,Total,Federal,97,86.1,2.8,11.4,0.2,2.5
40,2019,Nordeste,Urbana,Federal,97,85.8,2.9,11.7,0.1,2.5
41,2019,Nordeste,Rural,Federal,97.7,88.3,2.3,9.5,0,2.2
42,2019,Nordeste,Total,Estadual,85,85.3,12.4,8.9,2.6,5.8
43,2019,Nordeste,Urbana,Estadual,85.1,85.2,12.3,9.1,2.6,5.7
44,2019,Nordeste,Rural,Estadual,83.7,86.2,12.8,7.2,3.5,6.6
45,2019,Nordeste,Total,Municipal,89.8,82.2,8.3,6.2,1.9,11.6
46,2019,Nordeste,Urbana,Municipal,89.8,79.5,8.2,7.4,2,13.1
47,2019,Nordeste,Rural,Municipal,89.6,84.9,8.3,5,2.1,10.1
48,2019,Nordeste,Total,Privada,97.8,95.6,2,3.9,0.2,0.5
49,2019,Nordeste,Urbana,Privada,97.8,95.6,2,3.9,0.2,0.5
50,2019,Nordeste,Rural,Privada,96.9,93.2,2.8,3.2,0.3,3.6
51,2019,Nordeste,Total,Pública,89.3,85.3,8.7,9,2,5.7
52,2019,Nordeste,Urbana,Pública,89.2,85.2,8.8,9.2,2,5.6
